,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM,Team1P1PostChampOccurTimes,Team1P1PostPositiveScore,Team1P1PostNegativeScore,Team1P2PostChampOccurTimes,Team1P2PostPositiveScore,Team1P2PostNegativeScore,Team1P3PostChampOccurTimes,Team1P3PostPositiveScore,Team1P3PostNegativeScore,Team1P4PostChampOccurTimes,Team1P4PostPositiveScore,Team1P4PostNegativeScore,Team1P5PostChampOccurTimes,Team1P5PostPositiveScore,Team1P5PostNegativeScore,Team2P1PostChampOccurTimes,Team2P1PostPositiveScore,Team2P1PostNegativeScore,Team2P2PostChampOccurTimes,Team2P2PostPositiveScore,Team2P2PostNegativeScore,Team2P3PostChampOccurTimes,Team2P3PostPositiveScore,Team2P3PostNegativeScore,Team2P4PostChampOccurTimes,Team2P4PostPositiveScore,Team2P4PostNegativeScore,Team2P5PostChampOccurTimes,Team2P5PostPositiveScore,Team2P5PostNegativeScore,Team1P1CommentChampOccurTimes,Team1P1CommentPositiveScore,Team1P1CommentNegativeScore,Team1P2CommentChampOccurTimes,Team1P2CommentPositiveScore,Team1P2CommentNegativeScore,Team1P3CommentChampOccurTimes,Team1P3CommentPositiveScore,Team1P3CommentNegativeScore,Team1P4CommentChampOccurTimes,Team1P4CommentPositiveScore,Team1P4CommentNegativeScore,Team1P5CommentChampOccurTimes,Team1P5CommentPositiveScore,Team1P5CommentNegativeScore,Team2P1CommentChampOccurTimes,Team2P1CommentPositiveScore,Team2P1CommentNegativeScore,Team2P2CommentChampOccurTimes,Team2P2CommentPositiveScore,Team2P2CommentNegativeScore,Team2P3CommentChampOccurTimes,Team2P3CommentPositiveScore,Team2P3CommentNegativeScore,Team2P4CommentChampOccurTimes,Team2P4CommentPositiveScore,Team2P4CommentNegativeScore,Team2P5CommentChampOccurTimes,Team2P5CommentPositiveScore,Team2P5CommentNegativeScore,T1P1ChampWR,T1P2ChampWR,T1P3ChampWR,T1P4ChampWR,T1P5ChampWR,T2P1ChampWR,T2P2ChampWR,T2P3ChampWR,T2P4ChampWR,T2P5ChampWR
3875,3876236451,Win,131,79,91,18,111,201,76,13,58,498,JUNGLE,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,DUO_SUPPORT,JUNGLE,MIDDLE,TOP,DUO_CARRY,Y73UXl1bPgIaLPtpTkv3plRBKPT0AHwQNNAfbBRteENjwAnP,koxfvguQMPk2W2UT4B7caY9gxOJHk-kVkaWeDo3BongSY2Y,0BS0MoA0cL5MEaTlJBAKGuFZSE2kh4pqTp90SniMeMhynnc,wKLfkGFry92B3-vVdoBpQiJk2S-JwSKyqJyPRr73i7YkgQU,o72sHRR2fLTjPd_iMvtuYx-1quupXDJ5eS7mcD_44eDS7lA,r6WV9CI0N6UnQ7nxodugooy4qQ38RQpPrGnQ3CGufiEvWvvR,8UTKPrd6BBk_JTsjHVZGZ1rt4q3-igGyIjeKcn3jI7SNqYBU1lgehPsdnQ,Vbsf8W74eMoaEJtOmd8lwfDkSxNFNu4FRS1wB_wpQ3SZoolTckZUXmhSSA,8n4R_-1MnEAyYM622AdM92Y3HB8doGopo9tIP_sK2k4ybT0,mN7cnsEX1yydomomQz6zLI_xbz1yHj1BIeP1BpIDDx7bGjA,733,458,200,200,736,554,289,912,627,285,0.5439560439560439,0.5241379310344828,0.544,0.544,0.5845070422535211,0.5562913907284768,0.495049504950495,0.5483870967741935,0.5294117647058824,0.5,2738,12680,1000,1000,168873,885,46750,12873,94160,40201,44,0.43383081425791203,0.8268476844560809,70,0.0,0.0,53,0.0,0.0,152,0.0,0.5238573580253415,83,0.0,0.0,28,0.0,0.0,59,0.0,0.494086495259913,98,0.1300003170967102,0.0,141,0.0,0.0,72,0.0,0.5094686368616617,153,0.4155801206090004,0.3159859753274298,47,0.6100757623308538,0.6659888547736328,90,0.17643043472573108,0.0,144,0.4006421431214565,0.34555457474349377,136,0.20087549964446488,0.0,63,0.4711475747212926,0.0,78,0.3865407140853128,0.3084122879164559,254,0.4230160986998056,0.3528109456037546,94,0.23941831706690705,0.3090607872256985,76,0.0,0.0,0.4857,0.5147,0.5156,0.5027,0.5034,0.4892,0.4819,0.4512,0.4974,0.4769
4313,3847393426,Fail,104,12,145,69,56,81,203,79,106,38,JUNGLE,SOLO,MIDDLE,JUNGLE,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,TOP,MIDDLE,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,h8qn2lv_dIqWgG1L5qvHrf5Frml3iRjmyIIqa_jkLFmT9Ns,NnjD4iRt55T-u3ud6n1QL3QDHg89z_RBEJGQjRxgEqATk4aK,cpfqSxDKcxobWTlILzUG17T3FZXGYrn2AZKxDHU549y31xg,0rLQIu56Rbrg3XFjZCRV3CtlMg7cs6wqA_M0Wj48ypg8ab2_,fsC9YHmVcoynnfJJbEHzX9dZs2MZLf2iehmBR10iYb3Zlaw,d2AO2_AyXNMUY91jXWngk4yKmYtgmF3nv-ObzzSHUY4BkZHn,pLht1McYBbcN3SrPsqycULb9gb8JXW_0w2KINLJitv6y3rjN8fdo7fkiRw,3GR6DXLHDGVZqRSm2HIS-W742p0bjqFHHz6D96bFpePPxFY,I4uQFB27duxbtg-ISxlkJ2EwciOxxikpkvcz5FFUE5f_P2c,711,713,200,314,608,200,200,200,200,200,0.5209677419354839,0.5330396475770925,0.544,0.4994219653179191,0.5188172043010753,0.544,0.544,0.544,0.544,0.544,245157,29684,1000,298498,11012,1000,1000,1000,1000,1000,0,0.0,0.0,114,0.0,0.0,0,0.0,0.0,16,0.3816450191580731,0.5662271453113091,102,0.10814952850341797,0.0,54,0.4904878948045814,0.5520335494018183,48,0.6657851639001265,0.8015211369933151,70,0.0,0.0,72,0.17866519482239435,0.53661708424731,21,0.4031212635662245,0.5877311782139104,0,0.0,0.0,78,0.20641328504986986,0.0,0,0.0,0.0,21,0.5828113652792078,0.31981389553515943,66,0.0,0.0,153,0.17745806176755116,0.0,166,0.0,0.0,47,0.6100757623308538,0.6659888547736328,95,0.3623008736452029,0.3138811835994968,84,0.6270990588639735,0.6664104368779565,0.4524,0.5015,0.5018,0.5078,0.5331,0.4785,0.5016,0.5147,0.5094,0.5068
1884,3877383099,Win,44,235,2,50,164,134,120,223,222,126,DUO_CARRY,DUO_SUPPORT,JUNGLE,MIDDLE,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,JUNGLE,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,HzKugCi1bGxJAIqduW0XnabcLZTiE3fryz3RoyQfaC8QSiE,WU3B-gc3UNRA1hOkMZ6w3eg_0DAb7mruHLP0VhDKcwblpMI,ubv7SRo2Lcu8gIRtIviTBAHsnGy7EEkju9r6wtR7WlHLviJGZwxmSqW0PA,CR8bCxZqEW2rddeMwyWKT9-Z_YVsCb9IdFOUgsRKhRxV9_sw,Jtrcpmn61vUDRxLcvWNuPsUVUHzBahOkGs9siWyp65bkpDk,acdcPcid8Dh6bIvHA32q6tcEXFLaf0UvfZxgcRlGDh45zTw,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI,wKLfkGFry92B3-vVdoBpQiJk2S-JwSKyqJyPRr73i7YkgQU,dcqfptwAxb6jDZgTz0CMdvNf704ryyrCoFgpNz1wgd2MSTU,796,797,465,1139,1061,650,1192,768,200,1215,0.5162721893491125,0.5665236051502146,0.5025188916876574,0.5748299319727891,0.5543175487465181,0.5107832009080591,0.5308123249299721,0.5573122529644269,0.544,0.5241691842900302,676823,32403,43523,196609,106596,1226483,36240,49163,1000,764863,19,0.6817852906558824,0.5671937000460741,163,0.18947281526482626,0.5305904004631973,47,0.0,0.5273092956077762,42,0.3866253355275029,0.5512221702715246,66,0.19116867106893787,0.5342099870123515,72,0.37615976178127786,0.5534785404437925,158,0.0,0.5269453002185357,0,0.0,0.0,98,0.0,0.5283605470889952,67,0.0,0.5029638220624226,73,0.18943491420139272,0.0,340,0.5108058018734937,0.0,40,0.7109219899447141,0.7349480003505559,111,0.3756454231039795,0.0,125,0.0,0.0,103,0.4261524163370841,0.6896228519352998,164,0.3921856661146184,0.0,0,0.0,0.0,168,0.4425661513325183,0.0,113,0.001670113195378873,0.0,0.4856,0.5275,0.4805,0.5593,0.5008,0.4653,0.4491,0.5429,0.5083,0.5113
4995,3899995004,Win,29,163,56,164,497,222,14,42,117,35,DUO_CARRY,MIDDLE,JUNGLE,TOP,DUO_SUPPORT,DUO_CARRY,MIDDLE,MIDDLE,DUO_SUPPORT,JUNGLE,6FIk2Gg67OkliUmVH-VR36HXiKwR9sm-X4k1oVeNmhO2c7Y,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,Yn6sCJTswDHkBJMW7BAvmump3Jb2z2x6KqpqdcPqGuVTy3E,or43WACnvJmttEKlSSiR866dNBtKAP2nIZfSX4lQNO2zaYBL,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,vEB3g2glfW189_m-x1yy79zQfAoH_JanYwqjOC_LN6Zcgj17,H5wtOj2vvYNT9alCks8ozF-OA91pFHG3naaUrADOJ2f6X8k,XH3rrKrNtCn6jq8ZbDEFdkBWT2kCeeK5UEbE2AmdNmLmfho,xKq0IAN2kP9BPP75PIgr0bHS2fZrTUha4QDPwVK_dBpVNfqjOVMDqWlMHg,xvLPBWVUDKwaRaGnTE83bVOUGWxuXf1HaPEE8iQWD67fqF3FHnChqtHk7g,505,630,859,200,771,389,506,670,312,1066,0.5023668639053255,0.5054678007290401,0.5669291338582677,0.544,0.5386266094420601,0.5365239294710328,0.5592592592592592,0.5303030303030303,0.6012658227848101,0.5735660847880301,180327,927593,9116,1000,147011,22239,32237,78165,70677,171132,70,0.011644140533778978,0.0,17,0.0,0.5006650599037729,102,0.10814952850341797,0.0,66,0.19116867106893787,0.5342099870123515,58,0.0,0.0,98,0.0,0.5283605470889952,81,0.1843823235967885,0.5559736054118086,20,0.6534960860791413,0.5639993853685332,55,0.5385229546090831,0.5650070673081933,53,0.7588984900626582,0.8441570819151111,200,0.0,0.0,39,0.3820301117408402,0.0,66,0.0,0.0,125,0.0,0.0,51,0.19724562901068915,0.0,168,0.4425661513325183,0.0,194,0.0,0.0,42,0.5943329627016829,0.0,189,0.40830424607010696,0.0,180,0.0,0.0,0.5086,0.5241,0.5331,0.5008,0.5,0.5083,0.5283,0.5069,0.5068,0.5114
3490,3912901419,Fail,517,81,234,99,203,145,39,141,13,111,MIDDLE,MIDDLE,TOP,MIDDLE,JUNGLE,DUO_CARRY,TOP,JUNGLE,MIDDLE,DUO_SUPPORT,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,LNsx_zz71BDl1zda3W5t3nVFX4DGlLRBjNZiKo4nsRPQ0d4,JBfoRDsCbBeqmYUl9dWauFrc61r7697gfqaM3gyOPXbDuKE,S0hFZ2gk1WLEtzc7GMLEN0CYDek92y1F-sTeVyaePz9k0QyXtSnNeBYhHg,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,x3befIDs2F2x-a8223sMBeTmZH61bFMqrvZ9Z9HjMLz4xGo,47CuqCy-qV_D9Rn5ZuYN7-qp10TVdTGiQxJBtSMx4s-DAQ4,PKfiz5COAx_n6oO9WH0G95NQ_BJsunXgkOuEGFpZZ9UiPA0,799,1047,492,1138,200,755,1463,423,632,705,0.5224806201550387,0.5167731629392971,0.5730337078651685,0.5379537953795379,0.544,0.5813008130081301,0.5967078189300411,0.513986013986014,0.5371287128712872,0.5102319236016372,23006,332300,3479,307415,1000,10976,87385,1031989,39863,330592,121,0.36452531762745066,0.5463199644553952,54,0.4904878948045814,0.5520335494018183,111,0.0,0.0,58,0.7204658300980278,0.8539368492074129,48,0.6657851639001265,0.8015211369933151,0,0.0,0.0,84,0.6647469738255376,0.787760285706055,43,0.7114189298256584,0.8252438317711761,98,0.1300003170967102,0.0,83,0.0,0.0,223,0.3719835513050901,0.0,153,0.17745806176755116,0.0,149,0.0,0.0,189,0.2568108864892077,0.0,166,0.0,0.0,0,0.0,0.0,366,0.0,0.0,87,0.1806284652581905,0.0,254,0.4230160986998056,0.3528109456037546,136,0.20087549964446488,0.0,0.5016,0.4785,0.5035,0.4834,0.5016,0.5018,0.4577,0.4961,0.4512,0.5034
4839,3900269648,Win,43,68,875,84,81,56,360,41,89,13,DUO_SUPPORT,JUNGLE,TOP,MIDDLE,DUO_CARRY,JUNGLE,DUO_CARRY,TOP,DUO_SUPPORT,MIDDLE,0GAykaja6tvxQoR9z2gE0LwJnN2nqj37sLhyLJof6bLSYPk,kCFFFu6Uf1dyIs4EPPTOAeChIfCT6NKkZAHZ78DZ7MHqn30,ccLnCSxgjV-i7ouk0mPX2zgES0tSJtUs_PnF_gz7Bx4u2hU,Vbsf8W74eMoaEJtOmd8lwfDkSxNFNu4FRS1wB_wpQ3SZoolTckZUXmhSSA,jlbmepHtxla3Kom7XfWkTossOqzvJVMG3UB5Hod6TjRYY9A,f-n9o6lGWcoIZ-68HBfmAKteoJsK_Qi8J92XnYy2Gh0RYLs,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,uA9wO_DqeGugMHaCOhohw5LXIbyhXA-mYjNUDrXV0pMmv_g,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,645,200,725,912,971,717,960,726,1004,699,0.509090909090909,0.544,0.5964285714285714,0.5483870967741935,0.5608974358974359,0.5178268251273345,0.52,0.5512367491166078,0.5560165975103735,0.5122349102773246,281232,1000,363,14441,100947,8279,163604,76412,11891,111287,30,0.0,0.51813592271107,239,0.0,0.5063063342396806,76,0.17620555836221444,0.55410425837447,121,0.3866821045460908,0.5516560339346165,54,0.4904878948045814,0.5520335494018183,102,0.10814952850341797,0.0,60,0.4186715690985969,0.6168670770598621,37,0.0,0.5223961428898136,94,0.0,0.4930839596725092,98,0.1300003170967102,0.0,102,0.2037883908504311,0.0,464,0.0,0.0,177,0.0,0.0,208,0.1944141615405942,0.0,153,0.17745806176755116,0.0,66,0.0,0.0,135,0.0,0.0,62,0.18440454334757772,0.0,208,0.2638175864522954,0.0,254,0.4230160986998056,0.3528109456037546,0.4778,0.5117,0.5113,0.4776,0.4785,0.5331,0.4991,0.4902,0.5252,0.4512
2462,3891416355,Win,121,526,126,84,222,432,110,76,54,236,JUNGLE,DUO_SUPPORT,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,DUO_CARRY,JUNGLE,TOP,MIDDLE,1m2jSu8K-ALIGFAWGnlrRzg86kGSpmWhgCmwsw_5dEb4Is8,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,Ux9Dcr-H8iL7QYXQ42ahiOnZsGRlhFRsGX_cgedBUXmhnr64o7djkZoP6g,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,eCZ2kDwiNd7Tdg7aOyUzdSoSyNBXcwZsXuafeAaD3si3_ThF,pM_K-6oBK8Cgc8MlyVZLVnF0SBRO-LjJnOsLfs4LyC4h6Vvv,3TDI-wA0pgV9rmUXIcB392z9GaLkE2LbvniuhcPDyMUdyiGrJBhlZ1gc0A,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX,RHL3nOMJ33MmSx3OpOG9R6_ig1qc9JH48Xp3uoCymlgqk6fz,dQLrFLjQzdm7T-_Nsg1QF0mlwP52rmvEX68L-431sb3nS1M,451,660,1108,1607,804,200,417,1260,854,1111,0.5171339563862928,0.5327868852459017,0.6127819548872181,0.5739910313901345,0.529874213836478,0.544,0.6756756756756757,0.5614035087719298,0.5370919881305638,0.5527638190954773,8869,48927,26168,36554,492,1000,4240,72530,5377,56243,0,0.0,0.0,103,0.0,0.0,67,0.0,0.5029638220624226,121,0.3866821045460908,0.5516560339346165,98,0.0,0.5283605470889952,25,0.6760402679443359,0.7852997405499947,87,0.0,0.50210887339057,59,0.0,0.494086495259913,42,0.4036766710488692,0.5975934208893194,122,0.0,0.5233874698964561,0,0.0,0.0,86,0.40661902225480906,0.6303040044648306,113,0.001670113195378873,0.0,208,0.1944141615405942,0.0,168,0.4425661513325183,0.0,122,0.39580521945818575,0.0,108,0.0,0.0,78,0.3865407140853128,0.3084122879164559,117,0.1962237172750197,0.0,140,0.20670527367204325,0.0,0.5083,0.4836,0.5113,0.4776,0.5083,0.5076,0.4991,0.4819,0.5346,0.4691
4869,3896276386,Fail,875,497,517,145,203,147,110,234,31,68,TOP,DUO_SUPPORT,MIDDLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,DUO_CARRY,MIDDLE,TOP,JUNGLE,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,0o3J64W4JBm4rAuLwk2000UkXoJ1I7AG-ELRasp1D3XGdvAW,AfzFG994x8x5v0a6jwahMbFpLDJwnykpS3hBCGeo6MOx6dU,cnBI_KU0AfkwFswUeSnTZiR-O1RUuZJrFi5-xdLPuPRTGYU,g5orqPiDS3BKEapntt7boCwZz8lm1Nq9TOx9XpooXkcez85tJzt_wy-CbQ,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,coMzbFww8pN_qmRbmYGgsT-S452jI3hBU38Y7q3hgmelwo8,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,667,771,699,631,560,445,200,799,200,711,0.5165562913907285,0.5386266094420601,0.5122349102773246,0.5792079207920792,0.5185185185185185,0.5036443148688047,0.544,0.5224806201550387,0.544,0.5209677419354839,136257,147011,40741,131593,43957,149106,1000,60856,1000,22246,76,0.17620555836221444,0.55410425837447,58,0.0,0.0,121,0.36452531762745066,0.5463199644553952,0,0.0,0.0,48,0.6657851639001265,0.8015211369933151,112,0.0,0.494799265047399,87,0.0,0.50210887339057,111,0.0,0.0,0,0.0,0.0,239,0.0,0.5063063342396806,177,0.0,0.0,51,0.19724562901068915,0.0,223,0.3719835513050901,0.0,0,0.0,0.0,166,0.0,0.0,167,0.43341451104032697,0.3067892302166331,108,0.0,0.0,149,0.0,0.0,0,0.0,0.0,464,0.0,0.0,0.5113,0.5,0.5016,0.5018,0.5016,0.4769,0.4991,0.5035,0.5178,0.5117
2984,3906294985,Win,51,777,268,102,43,555,3,60,164,202,DUO_CARRY,MIDDLE,TOP,JUNGLE,DUO_SUPPORT,DUO_SUPPORT,TOP,JUNGLE,MIDDLE,DUO_CARRY,pxDugNgSsXUR_V8gMs_necb-SS7fc6_sEdywPkkYdD03XeY,hiyja2nTNC0DFhLVnyNWgw_qDogVnOn_B1A1Z9swURax7Uc,7gtvIQtVFKBOMMmb_axbyCLVU4l11uUBlhkb5Nlbq9UNcf8,z26fcsfxWYc9CO_-gdv7hUfs_PQZ6I48xp9Iu2LD02XXH3Ryjha4mPo_TA,xHAidXg5ZPGxpKldIaAGKylWGP8D_fvyzwRiZve1nimcXZg,EVVEi3QnPekEioFQjK6Zc4wno2ILz5_wP65SVMQ0VLJLgPRN,rblFpxx9BYc01y7ZZmhizbxG02u4C8BurZH4fF749-kOYfo,lrFMk4UZqlkqtsmr3fSJ-IUgS9Jzj36m6m6VsESk2iFfgC6v,or43WACnvJmttEKlSSiR866dNBtKAP2nIZfSX4lQNO2zaYBL,5CKQ8bYWCdnW3AfUHcv4Qjy-1JMMOryUp_xB7pQgh2oHcZkw,200,200,632,349,388,314,276,397,200,654,0.544,0.544,0.5212569316081331,0.5848214285714286,0.5008460236886633,0.5156537753222836,0.5094905094905094,0.5140388768898488,0.544,0.5255255255255256,1000,1000,603020,10835,207557,235757,86358,76445,1000,63628,29,0.09752886891365052,0.5186550500916272,110,0.4329072988551596,0.8151753261321929,99,0.39484149424926096,0.5630290799024629,20,0.652460167200669,0.533413043836268,30,0.0,0.51813592271107,32,0.7017161493716032,0.8023075323279311,49,0.3834960968598076,0.5635025443100348,39,0.6620894030384396,0.8253852357951607,66,0.19116867106893787,0.5342099870123515,50,0.6839281333529431,0.8320459091081852,51,0.3846501031949747,0.0,279,0.0,0.0,154,0.4233237020539732,0.35990596746469466,51,0.0,0.0,102,0.2037883908504311,0.0,130,0.3743257055013003,0.0,93,0.3941326760571753,0.3106528071614055,46,0.4615229191291459,0.3368892383265805,125,0.0,0.0,121,0.0,0.0,0.5039,0.4847,0.4874,0.4748,0.4778,0.5346,0.5129,0.5268,0.5008,0.511
678,3898071796,Win,76,115,92,106,39,101,203,29,164,245,JUNGLE,DUO_CARRY,TOP,DUO_SUPPORT,MIDDLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,TOP,TOP,AfzFG994x8x5v0a6jwahMbFpLDJwnykpS3hBCGeo6MOx6dU,uG1_xMDs7004NkG4YPNLDBeWg-yBwnelMSn6tIkrR6bR-G42pSC04uh8mw,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4,u3Gfuy5iHwy2EnKRYJMx7x3W3a3GX_0gwxo53UhFMkjL1PE,IsbaxMW-k6KGjX-ukHmlKbu68VjzxY4UaVahOjIHeg02Mjc,hiyja2nTNC0DFhLVnyNWgw_qDogVnOn_B1A1Z9swURax7Uc,Db4VWeJOxvGBRHqhWrs6nbOmneZCaW9rgyNXO-ycHzbOe4Ra5l7qYv0GMQ,M24mNrSu-Rhy_3zPkOUptvvPGqzB7vJgL4hIC2P6z7eKAoA,IpdJHW_Ne_iNhW2NsHW4reXtF92F7bxXf6OsQIpSSVCvjt0,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,560,713,630,200,200,200,563,492,513,722,0.5185185185185185,0.5238095238095238,0.5368098159509203,0.544,0.544,0.544,0.5660377358490566,0.5245398773006135,0.5074906367041199,0.5269565217391304,100102,13046,532106,1000,1000,1000,5755,466702,62333,543025,59,0.0,0.494086495259913,18,0.7267454252726789,0.7908334092396061,41,0.6384203485820603,0.5400364428031735,72,0.17866519482239435,0.53661708424731,84,0.6647469738255376,0.787760285706055,31,0.7673275387805442,0.8357024618038317,48,0.6657851639001265,0.8015211369933151,70,0.011644140533778978,0.0,66,0.19116867106893787,0.5342099870123515,41,0.4135211851285852,0.6188795624709711,78,0.3865407140853128,0.3084122879164559,62,0.6590197162156392,0.6428039282947391,122,0.18517306499683395,0.0,95,0.3623008736452029,0.3138811835994968,366,0.0,0.0,108,0.5923736072260584,0.6544435264228226,166,0.0,0.0,200,0.0,0.0,125,0.0,0.0,100,0.4671551145007669,0.315243606443529,0.4819,0.5,0.5231,0.5094,0.4577,0.5026,0.5016,0.5086,0.5008,0.513
2345,3913055867,Win,236,360,12,58,25,497,67,39,517,887,MIDDLE,MIDDLE,SOLO,JUNGLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,TOP,MIDDLE,JUNGLE,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,IB5hCvOYL9CbK4CimZIsXp1k6o3vKy-NovekAltj8D5vNNk_,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,AvvU98h1JO3txItGxHesqbOS0jiMt9K-Y2Z-cwgzhRoveJY,SDGppBY4nuJ_F5Ja7wHLZ6y1bNRXYqSbk4FUe24jU3pCvWI,r6WV9CI0N6UnQ7nxodugooy4qQ38RQpPrGnQ3CGufiEvWvvR,uV0R8s6m8vqkojYCMxfQqtQUufvs9oZfFDaj9FMMqcoKgdg,FR9__lCvDluoHjGKNjMGAlcKu7LlPXzTEkej71jf5Oc05fwmqrDD3kuW-Q,ngasOF5uZQIrWPIpcpAP1yoPlzqmsopCF5pzW_b2AFXwBsWK,f-n9o6lGWcoIZ-68HBfmAKteoJsK_Qi8J92XnYy2Gh0RYLs,799,691,771,543,507,554,649,562,687,717,0.5224806201550387,0.5263929618768328,0.5386266094420601,0.5217391304347826,0.5194524495677233,0.5562913907284768,0.5412026726057907,0.5527638190954773,0.5686274509803921,0.5178268251273345,6273,33940,144093,67499,63817,36995,718003,15067,10033,2876,122,0.0,0.5233874698964561,60,0.4186715690985969,0.6168670770598621,114,0.0,0.0,141,0.0,0.0,107,0.19246245985445767,0.584769714169386,58,0.0,0.0,63,0.4143414834271307,0.6169473688776901,84,0.6647469738255376,0.787760285706055,121,0.36452531762745066,0.5463199644553952,0,0.0,0.0,140,0.20670527367204325,0.0,135,0.0,0.0,78,0.20641328504986986,0.0,94,0.23941831706690705,0.3090607872256985,223,0.3922478895726558,0.3049262367285691,51,0.19724562901068915,0.0,151,0.4615617617701474,0.3124888872171377,366,0.0,0.0,223,0.3719835513050901,0.0,0,0.0,0.0,0.4691,0.4991,0.5015,0.4974,0.5135,0.5,0.5094,0.4577,0.5016,0.5003
