,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID
516,3927647024,Fail,5,517,526,360,54,64,111,203,81,68,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,kv84Uop33jAwn7tIz9Mj2NZwMyu2IHm0gUl8cG8SI9TT1W4,JTjn5k2GPoAF8UrsSik7sADU0edECuCTNZTlacoV-pejFpA,G8agq9kUyRd3Mdn70GOJf69fS-skNMeqGNvLiOAXfuhiywI,sTitFDsAocGcYZZMl5j-12V4KyqAEJi-BVA_D5uQZQnIX32X,hPEGiG-IoRNLo1LoFWtqqWRT_3vGIlQEoEr2sqgwLvUDFwI,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,_YfcwbGqNGxn3wjlI3_WXjBtrbupUjCOne4CBePsdfn56nA,n4XZCkUQoLMv3RcrBV5bhOz9N75lwWQz-EcsN7_x7ggMaR3-R29_xIjzzw,xYpkxHGwriYUQj2FzV3R6OlLVoS6ri9EMp53rPf_YSr70Iev,_v0gjsooiDnrqFpBwjCKA5XfWSIldt92I-Jl8qyG8pgHexk
517,3927612511,Fail,53,887,39,64,21,15,238,43,30,875,DUO_SUPPORT,TOP,MIDDLE,JUNGLE,DUO_CARRY,DUO_CARRY,MIDDLE,DUO_SUPPORT,JUNGLE,TOP,_gskkBxz12wIdvAx5eaUpGdBZCFCm4GMUk53TRV-ciyrxLzqth2PsSq8zA,WHE9smWwDhBLkB5mw5mYWUxhRPmfVSrfStANIMyZaZmVSK0,aEsZ777MtYQKSfTD4x9a_0caL3AZ2mv-6Oz4JxLCgWlGr_o,zQ1nPEb3P2K78AGowb9OpHD7A1wa5Q5VcXCMjNnHsurD9VM,hPEGiG-IoRNLo1LoFWtqqWRT_3vGIlQEoEr2sqgwLvUDFwI,idjOe1HsYBJt3iiy5TUMjgQBMUmy-CMZ6jm4GiTOTbEG1SM,Jffaap0fj6gYJwkpt0n3BTGXoJfNjEkrdSdZDhfWuuBgit3dZqtlMhNiow,2_DLjN1h8KlTZA0_HPK3TstqWXxCth-VJF1iNP1WJsm_0yM,n4XZCkUQoLMv3RcrBV5bhOz9N75lwWQz-EcsN7_x7ggMaR3-R29_xIjzzw,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
518,3927536254,Win,96,517,5,875,117,84,119,62,111,234,DUO_CARRY,MIDDLE,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,oXMjMXGHSUMPco8ysTwt-sNY7iEbHzNTlG7yRzZ1C9_tFks_0snfDuAPdQ,00CclsClvkygin1N-vjXh8FvpT1oWQwPrYsHc9fHXNSYgxw,ax_Asq3JxzPhyJNzppZ8qXcOnHrxpJB2e3GhTjm3nCypB3k,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,jZl27R63E5S_Stis8N__VuzWHGuwCkMBQHIIS2fX9lLVEZ0,i4gjBycVrAYq_vJ3UnJo38bqSVjVydDW7cBv5hU4w27mH4hY,MV8Gtnbq7dZlZyF4VDapmUo7UP7TvFngKUgF9izpQvM_okg,cwkee0FU51cZz3mPbF06xRLjH6PEgCYU3rLXt_jBpE2wQrIcl-oz51LA9Q,CgtVV_r93WLWPuvIubb3fEX-bn-tc9REruCaaBBgIGhrzJg,ffweZK45AUhXgwyXSBhqm__tfvopcEtXggav6TIhYwTaLio
519,3927438417,Win,126,517,117,78,18,35,96,6,432,58,TOP,MIDDLE,MIDDLE,JUNGLE,SOLO,JUNGLE,TOP,TOP,SOLO,TOP,3vT5OuVUexHnbIvpJPVEo45Q0ebTA2rjxe_wjSJ62ohiP3F0,7E8W8iC5fzSi7tXVF3Y0-jDmEv-SvX27PtKqfeoC9Tb6s2H9XGPTWPEwWw,nvE8ss0v_xXlNOhNj8M9WW2qKR6YuxHWrMW25TqqIVvZj7w,wJmvaiv4t2yw99j-l15ohnLek0FsnG1uvsGzf3q4LGUG3Qk,uYM_9IE36jcBUPwSQZiTzAJIkx3j9IcpLGwrrw3mV40g3Tc,xvLPBWVUDKwaRaGnTE83bVOUGWxuXf1HaPEE8iQWD67fqF3FHnChqtHk7g,eKi77BUow5Gs6r19RLR7s0XBXaskjMdh2fvEtqsOKm_PC5gfe9-XHjHLow,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,zVdObxUZ8Z1ZxGm7gP9clnNqsJqbentdwkxiB5CSXPgdMYzQ,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
520,3927346919,Fail,245,67,164,104,117,5,145,111,42,75,JUNGLE,DUO_CARRY,TOP,MIDDLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,uG1_xMDs7004NkG4YPNLDBeWg-yBwnelMSn6tIkrR6bR-G42pSC04uh8mw,bPJo-8pMzIplJnsLnDwQ54wQU5k1EoK-pm5cwcoNdbW7DFzr9KSWDhsPwA,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,EHxABZ3Jo2WMe4YHWhKlz37IZENKIkK6xHgjCwuyhs2xzgs,xmvOl-aFlzZnvbiSRas5M76SMpvklz35qMzMjMKCH4uGYEI,SrPft8-jqCZPV_HyNsmZOsirgAhhwzGgkooSfe0Hw6ACv4I,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,FfmnLdKpGC28AqMiyKFO6G5wKQV6xa3ofcWlWA17CF6J4a4,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8
521,3927292203,Fail,875,235,64,202,76,81,131,26,246,887,TOP,DUO_SUPPORT,TOP,DUO_CARRY,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4,CIRFbHS8DF-65er37IRdpLeGZzBMuLVdvYGL4lv3P0Y5wlg,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,uG1_xMDs7004NkG4YPNLDBeWg-yBwnelMSn6tIkrR6bR-G42pSC04uh8mw,mDY39O-Sc4dCAGK9j8DPH8kmHo8MXfPSUKCM-C_yvXVt2_w,_n4aPloTjQyTnsekbj3QnEhCmjr2kLKt3xAHhswAHq2ThHUIw2Ze7XEKKg,S1ufSHViIP_RIKZk5lGC-05mszE8tvUlC8fButKojMPdhWa4,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,mpyvrlm_7xG3Nz6nTOM__7mWqB5NGP38vEMWUV4egYDiY0Q2,bGQiRA7YtuPH1MKc0j8AsCRJzEiFXiyRqbqTQolmAM3uArygYo_XMow9Fg
522,3927286209,Win,43,112,75,81,234,223,131,235,136,62,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,Jtrcpmn61vUDRxLcvWNuPsUVUHzBahOkGs9siWyp65bkpDk,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,uA9wO_DqeGugMHaCOhohw5LXIbyhXA-mYjNUDrXV0pMmv_g,gjYXjMz7ndOKiAY0z14NhAfC-51yV96i9gi5BbPprJpo10I,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,GD1G6eZe_mM4QJER0ECqh37gj2QfJQxAjXFPy6xNjAlyKFklKJz3k91naw,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4
523,3927222778,Win,517,58,35,96,117,163,777,50,497,75,TOP,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,MIDDLE,MIDDLE,SOLO,TOP,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8,bcvjUuXoRD-kkjKpkRrVrbWASF0kv2yR5qtbeS42bQxf8HZC,hD1PrVLOVFA1OtcP2T8TACrHP-QBhFf1l1e2C5wP2s60Fww,vuI0T0zi3ALzv23w7USAOxtXHXKwiIyanHQUXRVn52kM1_I,WxUzpcNcyb-WfmzIuyI2JrviCV2AENz10M3paRhLFvAFF5Wl,kbyqAvcMKH7V8_LL1sE-E122JbSYS3E-HN-3LQzJanAL_C0w,ubv7SRo2Lcu8gIRtIviTBAHsnGy7EEkju9r6wtR7WlHLviJGZwxmSqW0PA,_gskkBxz12wIdvAx5eaUpGdBZCFCm4GMUk53TRV-ciyrxLzqth2PsSq8zA,ZhUEIz8Ncvu4XGKhsHzk0fvvInRP1uuVSpczyOUJfAesxGOW
524,3927208348,Win,777,18,518,43,76,245,163,111,62,145,TOP,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,TOP,JUNGLE,DUO_SUPPORT,TOP,DUO_CARRY,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,cZsIw0_vEpfZ50ACL5Y_Bdy7OlBqbh8ojkqquOHYR2t0GvE,W_QtiRadmWOJ86ZchjVKvZHTOfv2ZTGrnKoR6iRw-z1M8LE,NaX3tvzcFTmIKCG4QbLNDxsaCEKmfZ3mj0e_G-xrQ4zrAyCv6mIFxCKdVg,5IBZ4sz5O4HbrS4QoPSdlu0mTmWQHHa3rD3CcCTIlVuOMJ4,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,WxUzpcNcyb-WfmzIuyI2JrviCV2AENz10M3paRhLFvAFF5Wl,fSZjRVRqid-HvXjqcEShgqko4sMiRovRwU4YVK8QRm0tyb8,zpMW1s8NRfOwtqRpjoKRCYOXLMEeUouNK6QayUpua_7x8lg,_n4aPloTjQyTnsekbj3QnEhCmjr2kLKt3xAHhswAHq2ThHUIw2Ze7XEKKg
525,3927175792,Win,119,53,68,126,76,77,246,50,164,12,DUO_CARRY,DUO_SUPPORT,TOP,MIDDLE,JUNGLE,JUNGLE,MIDDLE,DUO_CARRY,TOP,DUO_SUPPORT,VMttv-g8Jw2jYzcM7INis1O_FPjMCBAlWz_Z5TIt8ek3njA,fSZjRVRqid-HvXjqcEShgqko4sMiRovRwU4YVK8QRm0tyb8,z4npP0V2vpCD32lZSnD-dS0vZmPkGxvcLwuV1nuLcj9eGAk,UQs4zuB0VR-Bwm7cUOwgjfdg6Qxe4ZQbdkxzoMSnpaT-Guw,5IBZ4sz5O4HbrS4QoPSdlu0mTmWQHHa3rD3CcCTIlVuOMJ4,VxfVJ_xvj86bAB0PMMy47cN7QuFjQXR_BJHNXx5fxxnC5Ag,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,ubv7SRo2Lcu8gIRtIviTBAHsnGy7EEkju9r6wtR7WlHLviJGZwxmSqW0PA,Od4m2C7Nld156xrZoMJq5zxutAWUlobRldzMDB_A6hDwdtu4O0IhcakleA,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
526,3926827932,Win,110,412,236,78,68,64,126,81,43,25,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,MIDDLE,TOP,DUO_CARRY,DUO_SUPPORT,JUNGLE,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,xADU2IPGzwbmRtAvrwtbuBziQzL6iR9hnMA6U5vT4ZShl-fo3O26L-We2A,U5VpB39K1__KAd1t1_PgwCESlxe3s-VDzK6OhP5Pul1I4YU,u3CLaXnJS5bZ6UVThfDJXDDQZjg3ynNu63QJL4FhE4fgYVs,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,foLQTZduSkirpcMS6c8BrQA5DT9enyHa8iVUqJXKz9kwCChD-Ntq8cHT9g,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,0INwEiBcBx_rrK10v73mZUqSL4Cm6yaIgGZtRTWFBUAV1x0
527,3926840650,Win,119,154,266,147,777,432,131,51,78,58,DUO_CARRY,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,TOP,TOP,0GuGxy-a1Km9PMTwHtaVztiwtDXnnsXS1WDGJjmZ5bU9N9U6,hl14adzKyEAanJdiXERr4JMSO2B5l8m4Io32atqwptvqXQA,VpEL1ls6PMHtYzb9AHnAerK288GeCP_yyiUO2_mFXxBDB1g,mK6CorlIdBS5xZudO3L_bFBvT_GANTBkJk4vZ48sx7pv9QE,Wfn3JKpEW4aKt1jdn_8Tq8W8sBEe8no73RNnPZi0jwmJF-mc,xADU2IPGzwbmRtAvrwtbuBziQzL6iR9hnMA6U5vT4ZShl-fo3O26L-We2A,1JiQ4PQo7B7awvGosBejTLvkK1adJoh2-qMNUO-PGOGq3Cs,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,UxeCboBsk4HUXQ0qimKZzjJggdXzGbxG6jYWCiVEqiGTBPw,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
528,3926773775,Win,555,145,5,517,240,203,432,51,13,78,MIDDLE,SOLO,JUNGLE,MIDDLE,TOP,JUNGLE,SOLO,JUNGLE,MIDDLE,TOP,4-Nc4b8LOEFnGBGd8NZgc-_Ums1jrHR8qhkSwZrw7L0TrdIe5F8vknmhyQ,Zaph4-yRir0j6cIDCTq6FWsThTbZPWuYb1AfEQRpWmUzLyzx,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,JTjn5k2GPoAF8UrsSik7sADU0edECuCTNZTlacoV-pejFpA,ONHyRB9_pZj5UH1kKahCTKHFs5So2pup8XyXlkzHX3f_yQo,u6Zm8Xv_7OsYA4NBDo7MsGx4itYGD50Igzr_XzaSFy3VzG8,xADU2IPGzwbmRtAvrwtbuBziQzL6iR9hnMA6U5vT4ZShl-fo3O26L-We2A,H5wtOj2vvYNT9alCks8ozF-OA91pFHG3naaUrADOJ2f6X8k,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA
529,3926730159,Win,68,201,145,875,150,76,106,81,43,234,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,_n4aPloTjQyTnsekbj3QnEhCmjr2kLKt3xAHhswAHq2ThHUIw2Ze7XEKKg,EMnbjF9y8a_2YttsTc-y75_3ndXKIbJoEcOZoLvKD_STKdA,Jtrcpmn61vUDRxLcvWNuPsUVUHzBahOkGs9siWyp65bkpDk,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,7E8W8iC5fzSi7tXVF3Y0-jDmEv-SvX27PtKqfeoC9Tb6s2H9XGPTWPEwWw,vRvzLRT2lxMSTRj6Xs4A_1qM_1nxcDG74Hv543Y47g4BMDaiYGzfncONeQ,6W_ldZvanWboPlalci5BM6Aa5MGulauLcqH7PJidQq6ArtnNSxIULjsghQ,DT71iNpFV-UoWQ6oIkLZhODyZ_0hZyMmAxE05ZrzH_a-eCY
530,3926673185,Win,43,222,121,58,517,141,432,4,51,31,DUO_SUPPORT,DUO_CARRY,JUNGLE,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,MIDDLE,DUO_CARRY,TOP,ac7-9zRTVNtpHWc1F_vHlGPjE9_JCWpTr2mjhZ9_p5b0UWo,_n4aPloTjQyTnsekbj3QnEhCmjr2kLKt3xAHhswAHq2ThHUIw2Ze7XEKKg,Zrx_ByES1KnTlFvFacz9jeYr1bQQ7HO4Qyj2J6zBw1_0DDTZ1_oqKqJiRw,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,EMnbjF9y8a_2YttsTc-y75_3ndXKIbJoEcOZoLvKD_STKdA,KDr6RT-D44K3qZyTP-CbfKc9JCCZZyqu84vSuTm1lt-sRIRQ,6W_ldZvanWboPlalci5BM6Aa5MGulauLcqH7PJidQq6ArtnNSxIULjsghQ,ZtUPWr4BiLnRvF6GwpzIUa3dF5hxeS8wnBiTSF8-M8TCRKU,FkyLn3uFPySBgjC-9SDbF60spQge3PJE8RhyxSTl3OL3ZnI,z_xMapPkQPV7khyq69B1la4OSp6xO51TCZI3KStMNfCRkzg
531,3926655056,Win,157,497,34,360,5,141,555,112,145,54,MIDDLE,MIDDLE,TOP,TOP,JUNGLE,JUNGLE,MIDDLE,TOP,SOLO,TOP,w-k5Wxn3aVWPYFW0pqJKOzvnVbLV_EQ_NBKndF1FMshWxXsH,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,vp55-NZShkx02MzRmJL-vnOc6z1ODz0Ls55vKDmpV84Owug,FkyLn3uFPySBgjC-9SDbF60spQge3PJE8RhyxSTl3OL3ZnI,--97hQaAYSg2Q0e29I-vhFbZdn8HAktKwTjQS_Vxbw9cJS8,KDr6RT-D44K3qZyTP-CbfKc9JCCZZyqu84vSuTm1lt-sRIRQ,4-Nc4b8LOEFnGBGd8NZgc-_Ums1jrHR8qhkSwZrw7L0TrdIe5F8vknmhyQ,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,2OA53Aqmkq7LwL93GN3EYsfRmmhhG0XannjrvchfF_-0GVc
532,3926537715,Win,526,517,110,35,268,81,876,42,150,111,DUO_SUPPORT,MIDDLE,DUO_CARRY,JUNGLE,TOP,DUO_CARRY,JUNGLE,MIDDLE,TOP,DUO_SUPPORT,EHxABZ3Jo2WMe4YHWhKlz37IZENKIkK6xHgjCwuyhs2xzgs,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,Fq7z4BwMZpwJdr-GFu0ocleFv2p4U9sHAqB5fReRIy6cWlQ,9SMY8ZIGBg7BkXphz7bSbVKVtBHTQq7LM6Hy7tF6MSq5D0L3SlJclPbfPg,6YV-LJbHdKcZ-Rou-OrurrgXGK1_fsewGQ9Yd0djyzxaumH_,6FIk2Gg67OkliUmVH-VR36HXiKwR9sm-X4k1oVeNmhO2c7Y,bDpDufhY3IvVCgYYjWNxjTOOEtjifRBBTKj7LXpXvL6jayY,RyQ2vQzxQSP-4o6DK8aBFEZiC1tdSf34IDxOnVITXozVPCpJC2S1SbwWqQ,ltrKKv4B3q3iskjsuJwghpSH87JgLjWazQ4n6RxdzOJ3Km8,1IPcDc7Fg-5DBFhHFsKRgeQEJ7M_K1LsCz1WUSCouXN-CCQ57KXunQr4Yg
533,3926571079,Win,110,147,517,41,106,112,26,202,420,64,DUO_CARRY,DUO_SUPPORT,MIDDLE,MIDDLE,JUNGLE,MIDDLE,DUO_SUPPORT,DUO_CARRY,TOP,JUNGLE,Cvl7RB-YBB-p7Kh-keMaYjtISvw0etwGgSMS5k4rfKdqdh6j,xuvNm7Ih8Bqu4WI2BZLv8xQ3iKggDgW5h4LSpgnQrFoiepc,j9yKph3xPPCYRsNYp9s0NGxKRMb9c0nHuxdWpySDsPtGLWE,PhXUWYOTFKr65FdkeKd3ndyQ1elPYpF54Tnvsm0mqQ5exic,WsWvBZxPowN_bS64GJW_w7tqGn5J-cw_bM2qyXSTwp7DWCs,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,7FrDnT8j9iNnIuKx8tjCmYC8dd1mWFB24MTAy58FFtmhtg4,aPF9mTi-mDhfQH1omCVcJpze8Z3Bu3Pc2t_AE-w87J9WaEM,rAS-IZ4slLERTideSqaAwoYygyLGNqwEW_etTOwcJL5zB5o,WIrE_x5B72N-r2-4pqwa4DZUqc2dWruR5uNobVry3mnuJUgYD4B8qT0crg
534,3926474144,Fail,222,234,245,77,117,89,24,30,81,236,DUO_CARRY,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,JUNGLE,TOP,JUNGLE,SOLO,MIDDLE,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,w101vIJs5f5ttKaqzH8L4Bc095-9lIkQCfzw22oIyzhiPiQ,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,3prwv7QLCR1mm8ljz8YoA9ACIbnB3L6MlfEIxmBgQ3ocItlaNUj_PgQuZw,EHxABZ3Jo2WMe4YHWhKlz37IZENKIkK6xHgjCwuyhs2xzgs,Z4iOjD9S0a9l2_y7kFw1aJaZKg8dbF2oEQHk-dZozCIXJWs,tHcEY_zRz3Kjz_SnR63xTAhq3e_8cjiva-WPj95Sy9goap8,5IZcAGdQ0mTw3XwjcnyWI_QTa3vCfWZhUZ8A4vQBktCQU25jSOlnqp78_g,cnrZ5IFDZ21HGilq3JOvtJz4e4XPL9icVGFMe4GcF6jM9F8,GD1G6eZe_mM4QJER0ECqh37gj2QfJQxAjXFPy6xNjAlyKFklKJz3k91naw
535,3926374806,Fail,222,497,24,64,42,68,69,145,875,39,DUO_CARRY,DUO_SUPPORT,TOP,JUNGLE,MIDDLE,JUNGLE,MIDDLE,DUO_CARRY,DUO_SUPPORT,TOP,eKi77BUow5Gs6r19RLR7s0XBXaskjMdh2fvEtqsOKm_PC5gfe9-XHjHLow,_gskkBxz12wIdvAx5eaUpGdBZCFCm4GMUk53TRV-ciyrxLzqth2PsSq8zA,DcBN43JWEYiabTi3QfROmo5VQv1OD2Iy1aGzLOmjAEAC0Vgy,tCyhWYBengA8zt3VXoCw1rIAYU5cxvXpH0ZsRmQXAi5cxjN4,FfmnLdKpGC28AqMiyKFO6G5wKQV6xa3ofcWlWA17CF6J4a4,1m2jSu8K-ALIGFAWGnlrRzg86kGSpmWhgCmwsw_5dEb4Is8,OMCKVuCtUnAYPXUaagavBRqmlkDwph8sC5nHwiGeWRWWYwA,LiJFjPKoFt-KIPK1nfNjA2BOjeIwbAz_G9fGPqrasQpz_SCTU0SEiounSg,K9H3CAILOyMW9fvcykgqQgpFWEpEfQbvjnXY-ZvVutVmyNE,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
536,3926322843,Win,110,61,121,64,53,18,266,20,111,517,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FkyLn3uFPySBgjC-9SDbF60spQge3PJE8RhyxSTl3OL3ZnI,_gskkBxz12wIdvAx5eaUpGdBZCFCm4GMUk53TRV-ciyrxLzqth2PsSq8zA,kSlEXWmUHn1CqwOniOoQ0aH6iMcJQL5kIscsI5cy_8fr9Lh7,JAufjpGXqYYnZDbWnMG-aKBW151Hqeo8-BtFXbdwu-9bkMM,zd1cd5qt-k69deIIQSdtuknNHI9TUWX6UbAxcrsejeOqQu4,eKi77BUow5Gs6r19RLR7s0XBXaskjMdh2fvEtqsOKm_PC5gfe9-XHjHLow,DcBN43JWEYiabTi3QfROmo5VQv1OD2Iy1aGzLOmjAEAC0Vgy,NaX3tvzcFTmIKCG4QbLNDxsaCEKmfZ3mj0e_G-xrQ4zrAyCv6mIFxCKdVg,EHxABZ3Jo2WMe4YHWhKlz37IZENKIkK6xHgjCwuyhs2xzgs,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE
537,3926295067,Fail,51,35,86,103,43,235,3,64,30,15,DUO_CARRY,JUNGLE,TOP,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,DUO_CARRY,b4ZoT6KjmeUxXRwUfs7XAUI_vj-zXlNCRrrkUiT-A8MCGEA,xvLPBWVUDKwaRaGnTE83bVOUGWxuXf1HaPEE8iQWD67fqF3FHnChqtHk7g,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,p9L6dvh6cxTqsVHYqrl0M92xzaecfE4f8cOOZXilifBkuOc,K9H3CAILOyMW9fvcykgqQgpFWEpEfQbvjnXY-ZvVutVmyNE,niyww4slPxEYXeoidCDbecGjFlbsdyoEOobmAPfQH6qggC8,yAZx_c8_3-CfItRFVbvvNWvxyTGd0kckxrlTIz4Aei35zak,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,n4XZCkUQoLMv3RcrBV5bhOz9N75lwWQz-EcsN7_x7ggMaR3-R29_xIjzzw,FkyLn3uFPySBgjC-9SDbF60spQge3PJE8RhyxSTl3OL3ZnI
538,3926290169,Win,28,27,64,78,235,76,81,875,92,37,JUNGLE,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,MIDDLE,DUO_SUPPORT,3Vdke8AKGo8tb7pPkbKVfEt_zzwkWgYQWUFOOXmKWkmGwr0,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,gXbiby3jTJu2jcn7mYOH-QsZFTVzfZkqyAYdgv4r-y5_pX0,HzKugCi1bGxJAIqduW0XnabcLZTiE3fryz3RoyQfaC8QSiE,3Ue1lBRU3A4px-aOV92yBI_b6UxfwGJBKp-hjq17XItK5kA,5IBZ4sz5O4HbrS4QoPSdlu0mTmWQHHa3rD3CcCTIlVuOMJ4,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4,nvE8ss0v_xXlNOhNj8M9WW2qKR6YuxHWrMW25TqqIVvZj7w
