,summonerId,summonerName,leaguePoints,wins,losses,rank,accountId,winrate
463,U_J0OT7_fllysGGOEe0FRswZGhAZovu3ftfvvM9DMV6-X8UKBEsnabPTKw,ISU Nausicaa,310,317,269,Grandmaster,JKLFnIUxv-sKU4eyS7-MCvD1yPS4MrCY8eCjX1HeJTgF1BwDoZ_09kyV,0.5409556313993175
464,ePjj13D08fh36Vevedz63qSuOGEk0YVmGsgUI6iCA-Mw-Ss,JBL Speakers,341,287,274,Grandmaster,kXYukoOCni1fesDB5OL-6KbrEfQSFeWXmm7Ag4yLLjSYiQ,0.5115864527629234
465,ThvvC6XCKIgbMDs2Jt5_rfbqhhpMzaVdiX-byT22goYcDGc,Shy Ronnie 2,421,213,197,Grandmaster,yzTFI9cV4waIbFFsmlgcLWh1L_MZAhxc7gBS4hFe-CDgQzI,0.5195121951219512
466,JCL4E_dpiXUdHR0y8lt9zkDM7IVcQu5z0wSD5C3COnuYgKxc_MtSph0JCw,Senna,353,112,91,Grandmaster,w6Ol_eBqy7ENtbm96_orGE76J47sKP1OTIJj2VjMtCeJ3shp6asejZb7,0.5517241379310345
467,fweJ-VA4GBRliyeRJPL56xPMJtiYfLDB50laR73l9ru2hwU,TSM Spica,541,72,47,Grandmaster,Hv80n-hfh8RUDupcgblOlbCXlWr33MrwuTifkdql286vsog9hx6UVKN5,0.6050420168067226
468,kOLxoiPaudp89D7747Eshg7Cw3kaxkznu9Qz7OLzLXrHl0k,Riot GalaxySmash,406,305,301,Grandmaster,t8PXEyNJasGEXeoIdhdto5OeVhiipZQk_Qn6PxssHiZDt4w,0.5033003300330033
469,Jo2MX84hU0a8NOOL66kztOMvw-sQuSRdvqEfIvUP2OXMWPE,OSU Inferno,317,130,99,Grandmaster,ub4iHilnUMugcDV2iHgTy-NEbH-J5YJ_lip9YdYtD4hu0lM,0.5676855895196506
470,6NfBSEMekDohGUPPTufnPpXmMzHtU6PjQ_pYDwHIcoGqsTs,Yasuperior,310,159,144,Grandmaster,LVe4w_arBOw-yK23ZZ1zq7m3u3ZM8ACrU-em-wEhvnrkl9Q,0.5247524752475248
471,9rhKypnU_FEPeTyxU73NEg_noyLBGBCGJV9oMLYZLu99A1c,MatKucé,289,87,62,Grandmaster,UgvJWuo1n9hWZ5U-2JvUJrgSXZYNTg4HUki6o76fiLpdo7A,0.5838926174496645
472,1nWeTQYL8rfb0bBzZXets_7AvDvVxB5qsUXek1N9wIs5Wi0s,zzoe,439,393,376,Grandmaster,gIa7Sc7YuNrYFVCytq20msSpL8yPcjBAKRkv9GopB-HusFT-zGKFq0NE,0.5110533159947984
473,hLQdGqIyAnaZT2bObgZrmUKjozZfw9iyCCIw4XQIxVQUFuE,Hyoon1,301,127,93,Grandmaster,Rf4BNCxkJg3vXQYn9i3-bUE6NVDOG5HS9N9aLiWmHBP250s,0.5772727272727273
474,xHAidXg5ZPGxpKldIaAGKylWGP8D_fvyzwRiZve1nimcXZg,Bruder,388,296,295,Grandmaster,ZfW8kF8WR6atIR6zFy1SlWBvv-2HefXS_g1he1qo1LIK0w,0.5008460236886633
475,tLhq3hMw4Mh2OD3Z6o9Ea_QMk43VxiSfX0gcE39NO2t8Vbs,Skullchaos,331,127,107,Grandmaster,USKUq_YbQUKxkHngltThp0lJAOM-W8B309Ab3xlqfkZkTA,0.5427350427350427
476,aUvAapaLQGt-HUaC0pq6R6oDslfJXLuJOKkCXfd9zBNvoms,Fated Enigma,471,261,248,Grandmaster,qx8g04UowcaEH5CYp-RjEEA2CLoMeqroplkYxcyZUE3vyj8,0.5127701375245579
477,B4Ti0cDjngcYucgXPtyBEt1t0TvvN-W7W7sCK_QhJOd2yss,Isaidhai2,355,561,518,Grandmaster,3f8R9g37MqqZjbi5MBnuaXvGcTxsmm6s1hXBWWrdft7Dfv0,0.5199258572752549
478,Rrymk-MMAO3U0KhjnItMIzpkzP9JAZVJJPuSAZHTTMH8iB8,Fasca,540,340,322,Grandmaster,wXGUHLcrHD2-BljaMNmEzXEePZXNyaZU5ryPKkp6RuJwig,0.513595166163142
479,Y2QQ2dcbWQHWllGdv8quS60GBFnMgX8yd3mzFWMc4cW3Fs8,t d,287,155,156,Grandmaster,IpyuO12V0I_02FVd5fAmBNJM7KX5QXoHq0Q1lqSFAghXjJc,0.4983922829581994
480,AhD2_RVnRc-RlIMR1oaYb024mdpjWoWPv-M7eddHfhGXTs8,Smiling Devil,289,164,157,Grandmaster,xmf-SFAaBiW9zuwIKKuAl3tB_byOTl5Vw8N280oU3HD7NJ4,0.5109034267912772
481,UXrSKW9ckSZSHaS215pPsRcOX8G4hAbATXXThOOzRlVXWsA,Strpwner12,278,253,219,Grandmaster,Ahb3HxrGqU-FTpgfE2hdi1pzKbl91DQgPX8BOvCYrJzxKg,0.5360169491525424
482,Rgdj6hO2Ltft_C2wptVGtKPa5mUCKD2j9IHVQUIWMon7sbo,TFW Shu,291,65,56,Grandmaster,zJlex9tWeb_huIOvOUNDx0yYkNGUKQaWr6sZjejm011ipg,0.5371900826446281
483,Gd7ik1nSWoEZeqJEg1xRo8-8Y9wOfutLr31LseIJ7VUMlD3Q,Son,499,102,86,Grandmaster,zuxsIhkfsXI_no-MK3n-GTcv7K2yGPmvsNomY-RZdM5qajmCsNxwUuq3,0.5425531914893617
484,a0UlgzIRq8lrRkb3HOWTUTB-E0AXTd9hIciL0biLBW3RIAs,FrosFores,306,56,44,Grandmaster,euZv0gUcRpKTykTXbTO_Pglb_PL6PF3A5xr7sSm48edMa6Y,0.56
485,mUx5FfRV3IoUeA9ZoKf38My2urJsZNN1fDQjcmJeKi13tpiy,100 Closer,469,193,167,Grandmaster,,0.5361111111111111
486,ffweZK45AUhXgwyXSBhqm__tfvopcEtXggav6TIhYwTaLio,Spìrit,290,86,82,Grandmaster,,0.5119047619047619
487,aEyuJlDxsgrUbVPBTmKm2lvlM6kSPubAd30xN-CeEJrNg_xU,Spaceman118,295,64,48,Grandmaster,,0.5714285714285714
488,WsWvBZxPowN_bS64GJW_w7tqGn5J-cw_bM2qyXSTwp7DWCs,vndy,522,191,172,Grandmaster,,0.5261707988980716
489,ldQn-TxpmwDXvdWP-Fng8m0FR8LMZ2bUAZF6oKd5rs4-7eA,CruelDecisions,428,212,201,Grandmaster,,0.513317191283293
490,SqZIEFU2s4e9CR6UgZluFh7ocyPpYsvz8FvnMkTWleF87a4,Eric Wei,374,98,81,Grandmaster,,0.547486033519553
491,NaX3tvzcFTmIKCG4QbLNDxsaCEKmfZ3mj0e_G-xrQ4zrAyCv6mIFxCKdVg,ass is itchy,542,214,180,Grandmaster,SyJhAiNHxeCSy7QHWlRfQksV55vj5NHaxXar0mOGORgkZrQOJpcYdkRk,0.5431472081218274
492,V0u5rbFaEJjDr-wRCfKxG5vViXzuw78vGXUC9mG4crVHoAo,Rivëń,284,90,77,Grandmaster,PaO2gSRzfTcLAXnPFUZpyQvbrSqQjOX0pnj8KW9Vznk0czE,0.5389221556886228
493,0VDRc2O6PhoVPHXDwyjjGq3WAKFXgHE2uWi1JTAamuWaymJu,Jaeger2,427,111,81,Grandmaster,fI96FU8GdNUvXJxdJwVaZjM8Y-13_r3fZ8HkDTdiJiS0T34XpwARDeKL,0.578125
494,MCYRykEb_zWSy24RMy2Hea0673Vtx9D8XTvJfTnohaIFmMY,FZ3R0,513,110,66,Grandmaster,gPksMKtfOufg-GgR52byu-fXt_gr-1JL_bpDYo8nQY_urg,0.625
495,u6Zm8Xv_7OsYA4NBDo7MsGx4itYGD50Igzr_XzaSFy3VzG8,Bhola,272,263,254,Grandmaster,n50G80Y6BCK60lXoLIgdMfT-UpIZS-aXMUjM2p1n-_pmkg,0.5087040618955513
496,m2u-ztvlaAhsJvqnFl9YOpFtnbZh0mW9pX6Qz1w6zNore9RL,ierudfnjkbs0,293,35,23,Grandmaster,WPJh7O1jyONHwqN5MiwIBkB1jkv9uQjU1-Rc_Z545VDXDbd0fc55dlRh,0.603448275862069
497,mpyvrlm_7xG3Nz6nTOM__7mWqB5NGP38vEMWUV4egYDiY0Q2,TURBOSCOOTER,331,294,265,Grandmaster,AxVvqgSqG2vojDYyBnLCUEtWCxKeRfzx2mVx3OMtx7XHxdMM62gmYBoh,0.5259391771019678
498,FR9__lCvDluoHjGKNjMGAlcKu7LlPXzTEkej71jf5Oc05fwmqrDD3kuW-Q,Nalalala,562,110,89,Grandmaster,D5Iqq7xkMRmUPI2RP5wo4jWTUvE52jxZz0Ux4wb1ddswYpbFulbZlFYb,0.5527638190954773
499,ghjbD0UFyImHjfOQvi8Z3RYlyjMj_zB6xUO_3m2Cwx9YYvE,Lavish,281,119,107,Grandmaster,TyaX1yc3JLAg5vcdmVpeFb6G5LU-fCgnFRCyBix3quoJcA,0.5265486725663717
500,pFI3yblkjM3BgrqWxH14wQVInbMcVyTkcfQXlOXcHPDd-js,emoyoqaq,255,498,489,Grandmaster,sMhtIAfA6fYV9ijwDtPFyjeAWbHPQHkHr7T0KT46C-2sWdWZK9bpU83s,0.5045592705167173
501,Ewxiko5ChzI13OCRA2PEcAH060qR4Pby0BZAWiLKaDt4f4Y,SharpEyeWarrior,254,170,162,Grandmaster,gvEJ-z1u02qHLYPKg6A87ZWXL_sl2t9025V_Yd8h_3xWLs4,0.5120481927710844
502,7pG5PKUGfsd3L8momHK2SNomAH5QClPVC6fnk0X-4YQDe0Kl,prání,412,113,88,Grandmaster,W1bITilkMGuIZS2Ie65u0Akv8rhk59yVXGXkvAlbGkWngi11l69DplyH,0.5621890547263682
503,W_QtiRadmWOJ86ZchjVKvZHTOfv2ZTGrnKoR6iRw-z1M8LE,CLG Ravey,525,335,315,Grandmaster,rN6ygMY0RADmNSTdzixoHei9f1Uq_gMhBAnENSMogr1OW2M,0.5153846153846153
504,vdCy79oIGe7WshsDTdpn4IpQxA5ZFdeoChrWdKXXtIVAlBk,Tomo9,432,209,180,Grandmaster,VfLx0PcMX7XkExxw0V6jL7mb9JLBgffIaRJL_B2JQSAR9A,0.5372750642673522
505,47FLJtG_gWBJhgZsJGV6dFdA5xDldUppqlWWOqIIAjvpje8,Ðziarmaga,324,136,119,Grandmaster,1zDRImwUsn4eJA1yL841Yds91FITFSktNtsCDgTc4iTOeIk,0.5333333333333333
506,v2C2vZKQypNJ4KhSl7bV-7KRVv0WIrQT_2EZgkKwbQwQbio,Fight me homie,368,272,250,Grandmaster,rqtV-fj6LJP-cNOe-muX48aYjefEtR_qgd3i74g_9Fk0yg,0.5210727969348659
507,6hFN-mpiTSq_jFH5QivoVaJSOTsUSLH1lsKxcQ7idxpc5Bw,Shi yao,293,86,75,Grandmaster,W6wLuXb-gD-lysoQP8e-f2vuBmpdyIVx8AeKC4Pjz07iPQ,0.5341614906832298
508,Bso8rP2kvAYw6dPR2Ti7JvNn20rGoT38pUulnAqXtMije8w,omero combo,498,105,88,Grandmaster,AL5hT5QVr9Pql7qF1dMd1HFhl9ITi0h5YRkgxoT-ZYUyXQ,0.5440414507772021
509,OeniwGEfkhksvi4taXAwh1kCjlUw5LL2XfPDLSR8cNUh5TRO,TOPLANE SLAVERY,491,178,143,Grandmaster,XEMTznNS07LxI9viWOzePdtCE31k3H51gazong1sAhuRY-nsNoubLqoG,0.5545171339563862
510,YJxeZ_t1DUK4UpxQ56trHxxh0es_NTkiLpyPqhmgu416B7U,im given,392,104,71,Grandmaster,_ybbN7tr-laAZSieMGOFvr56QsVh7-f9FPCb99GJNI7lzQ,0.5942857142857143
511,dLPwEEdoz-HdzR8ULO4tZPpHgvuqDIpZzBQx1oGj76mq_mM,Masterfiend,297,184,184,Grandmaster,AzffjRkYrsYSsboLuR2X-JLubQzrq0Ymi61jwlHMA7e3xA,0.5
512,5YwV4Wj1WdgP9Cs-8xY9U6VoFi3syotE3IH5eHhRot66_xw,P247,569,172,155,Grandmaster,qCastluM_3RxKpNNTWsLOBSjldaH9H3Ir5Z2FFNVy7Wtrno,0.5259938837920489
513,MMJE_4mH7YsQ2XSgNzi4SoUGOYgZnP4NIPrFXukEQncIqhed,swifte fanboy,506,118,87,Grandmaster,cjPtl3c90h9SYIvj14vA48iiOwPDyj8XXb5Owz8inCwQ0XgEJ5a6NppO,0.5756097560975609
514,Cfoq0U6vd18b8ByntLEqEidg6lOZ9AcDHRPG-VYY_AMPqr8,4399 kingdom,274,102,84,Grandmaster,FUqQ4fHVLBcWO_H2hL6TX6EAoRiYchzW3H_X6FjOE7dKros,0.5483870967741935
515,JA9YJ3qrjI-lf8bacK9Si17-yS5VDd2EaMkY1jF0H3A72pG7Ivi0ipqo-A,Wo shi gansu ren,349,105,73,Grandmaster,YM9bWSP2Szk8q8OsLdIHHKDUa29u9O-RyYSg-a712L0M8PbYEH1ZwLsg,0.5898876404494382
516,gOmLvNytLrSRT6Vw9bHgCAER5l4uc11LBb2pL0QtTgKuehs,Cheerleader,394,104,74,Grandmaster,59_AgL4m4HJxBvIr4qR_L9QKnJeQ75x9c6IbwAX2CyvP7ks,0.5842696629213483
517,vcJln_Rii61B3yUbdiZ5vCi06OJCrV1w-fs8NMOv9yoPc3GV,Gio Diff,531,234,208,Grandmaster,Pwr6Kdvhgq67A2R8ESGfHy-KgLO9oQX_DQUDJtcsmw2jWO1N2nSoGN2u,0.5294117647058824
518,auKoUXBD7TSW06WTZIwFWkCEwnUmwV_z4q2Zf8dwOFYtRQ50,Lu0 Ye,371,151,151,Grandmaster,,0.5
519,PC73Veh7ADt_zasHOVxpsHKHJPC25mAX8A2eL24neO2pIGc,Backburner,274,93,76,Grandmaster,dDIVZcPAb6EYrDuRka-tHxzX1GJB4AIXXG30k4v3Nm8bGl8,0.5502958579881657
520,ZOHGs30tiqT-EjPzUaimnpI8JU0fYNlIvAqfO665zmutwJjv,Le 666,550,198,160,Grandmaster,lXVJ0aoXv3ZbzCB90TwcaN4tY_FO5CYbwBJZgdL048BgXpTMgbsfBcAb,0.553072625698324
521,t75mIFZ3MGIwZzB5i0jT7Qyvdo4HfVVuasmEPIm0TN7tYqNK,Bloody VaIentine,338,156,126,Grandmaster,jpXUKq-RoGrYYQawuyJHf0uV8XozB8A0WH8nWfYuI6Mi5YNNLbRTPEo1,0.5531914893617021
522,NPzD_e2BCVmTcnk-K1d1Sae-uPbTFCn9toW-Hali_J8VXTQ,CR DoWanNuNing0,303,114,108,Grandmaster,qWfKMVrO8NRyxNf_8EPLsb9ax5fG4itNk659R-0X5ewUsSc,0.5135135135135135
523,dxbE0wK4gzaNwwnEn4ItWE6WynOdqKE9VOP16rgPIj1oRPQ,1117223,491,157,144,Grandmaster,jvrENv4beAyyihSBdi4LdOXc-kkYrkDPiRbpeaIuDi5Kiz0,0.521594684385382
524,xqsfTa87PzC7dy_iio5YCFLqVpC7OFJcDD2V3ew2u5zjSm4,Jerrel,350,142,130,Grandmaster,RRZ3XXDAQE8zxV36QDAatySiTBnLecwe_tBq3bhR056Bog,0.5220588235294118
525,KSPINZCCHNA7Qbk_PmWPfPBOpWntO3uflc3J3b79vqc8e-w,doyeoniee,512,83,59,Grandmaster,hWyyD0EvsOamxi7D-bl6hDs3LD4zJWGtgzdEjSJpOD1hKg,0.5845070422535211
526,uTlHnYWPbx3Qv9R7wIjPd2TyOi_cfRXSDUAqWFj8QNwHylQ,Taibot,283,316,307,Grandmaster,JItfhXSuX59LB5eGo62am4jijqK8sh14Q7LJOjPiJOfu0A,0.507223113964687
527,dTli3B7kh7_ODBEJWvuQoWBj_OEh-mGNn2Ksaf0UDBIeS4o,Shower or League,243,360,359,Grandmaster,ubgUlfLM6ZNkie-6DHlMjh24iBJ9Ao-2-MVrotYmoOh04g,0.5006954102920723
528,Q0HW8RsWjIc13CV6hBGcQAz885bZ_cWdGqdq8fbg9HbrNpE,Gorica,586,176,144,Grandmaster,1Nf4n00AuB8sJZ5Z1TAwp2tE3C6bJ-aczbLf81WqSJp_4Q,0.55
529,9vbFKjBXtdVhouha8G7SO-tbmaAMtIaYt3aiwfAoiTjFylo,Proosia,313,749,730,Grandmaster,ry9vFbQvWrA0jxZrvAaMKcDQusoqAutPG4OvIJV6LdF0zNo,0.506423258958756
530,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,Fatorix,383,530,517,Grandmaster,ULOucpSEkAk8sneQDObvYIiur9ZHuZQVreyE-2a2b18UPwjDMWI8FDR_,0.5062082139446036
531,coO72D4m2TlH0fOgXhTeMfIrKckjaIg-XYSNp1yd1HE_WwC-,EU Red,579,104,79,Grandmaster,kaVe00_fO2mTRLQr0QF-UkweCEv9j539fFPf1zdBnBeDsFnhJrwqLQbH,0.5683060109289617
532,mqBq85r0wofKs98nlZT6dyf770hvSYDF4cBE85NHxUQyK4Q,Kilering,412,163,128,Grandmaster,wA2ZA_y74j2feo2bTrNzHb03f2OUpC4ujkY-AUk4IQhIKLI,0.5601374570446735
533,BLahywjxqz0GtnPx9YZsMr05ZLhI8HSL20DzghfCIZImtWBO,kawaii neko,343,101,61,Grandmaster,BK8QErxKKKIWBV82HIFDh_GMdurvl8-vUf1oChZkrRhCpB1-odATgWHY,0.6234567901234568
534,l0_DoWax8BUp70GadleyZ_lnDBY90b4dY5-N7xbNaOjEkhsc,long live zyzz,449,68,50,Grandmaster,uNAr4Ii3T_7lVBhynKcOOcklew6msWTUpnD1InsClVvZUZc1h6opZ6UI,0.576271186440678
535,SgvTjGiXnLcZ50uLmAoLK_ov8kfxZuF3YSvS8g4PGX5kptg,berserker3,403,154,91,Grandmaster,jQPsN-C0bVmJAdoCjam47BE1seCTcRzSjKMOj5Jmllpq_g,0.6285714285714286
536,-MryD-kxDF1avA7qAeYIWCJVYHKv2LbG8jMyfM6zvVc_Q0A,A Little Yue,317,181,171,Grandmaster,KPaSSw8CdFJoBoGIcyh5_d4pidzzq1c_1N9g58y9j87HJs8,0.5142045454545454
537,7_3zsv-_Cew_KXaXwh1h4edEHLFpFqMFtn8lO0VbO4n2HGM,suffix,567,389,377,Grandmaster,MpDNE707u-2Ho2H4FJE9PPAMIXIrv-dgIUBexrMtua8kAw,0.5078328981723238
538,2M17OIoGOofWwKI3gRh5qSGIOjyviMJh-XeiqY8Uq9u5GZ0,Chlorofoam,410,216,158,Grandmaster,OEgGNEzIGVrgf2PgbZN4ijI6JwJ-zNBRKJzJJkMMj_EZFNU,0.5775401069518716
539,EVVEi3QnPekEioFQjK6Zc4wno2ILz5_wP65SVMQ0VLJLgPRN,ynneiK,314,280,263,Grandmaster,yKRrJ48RadFXVGJyTNxX-fVhtNdUZajD3RZLffYkZvLgSLKi2wmfl_V2,0.5156537753222836
540,E_Nk33sufSGD5Htq4wkVD2mQ6h9AQ9F0EuVxsKan87YDVYA,Stepan,322,88,70,Grandmaster,qJl9MZjc-Vz_4BCdoAfwTyFGAcnrMs2WEySQbvmn21ilkQ,0.5569620253164557
541,ftzb8TJz37xkonUGpo7nuaPak3WJuFMihYpT2JyiqDdsf_Q,zkdltk,321,60,46,Grandmaster,OT9j47aE_lWYWv97uNNRO4dMivEyapHfc4xVeLMQBLAirGI,0.5660377358490566
542,LPAvbXoqbyhdctk3voQdJ7KhAsESxL2eSlJm2MQL0puavuw,Titan Dweevil,512,256,239,Grandmaster,-h80H35ZeO7N0GkdhYam1A8fdg_3rDFUiZkcEA1mtGQwJQ,0.5171717171717172
543,3prwv7QLCR1mm8ljz8YoA9ACIbnB3L6MlfEIxmBgQ3ocItlaNUj_PgQuZw,perryjg,319,71,43,Grandmaster,v8ppTfjgLE7566cmEkGeelXpCa_tAkmb8X1ktPHoYObfwwylnyW9Nclb,0.6228070175438597
544,wJmvaiv4t2yw99j-l15ohnLek0FsnG1uvsGzf3q4LGUG3Qk,Young Tactician,299,192,177,Grandmaster,jqXsiTYar_qMOavkmIFC-Bmsw8ASMCOWzzydvwy31CFx4g,0.5203252032520326
545,5RRQBLgUm6J29Knt9DKnYnejRJlckfarnL5HaCUFVknVT3I,Millennium Baby,386,221,191,Grandmaster,L6PCKoNxcLEe7XjU1yvm7BvWJ-wJ7A_ka8lYct4HeegNJqs,0.5364077669902912
546,rxt4pq0D5aWJ7of3Vd8FWP8tvsvA3z9i2MbV1YMcFiLjjNY,boLa iwnI,323,158,148,Grandmaster,q8RRb9uH9BWChXn-rzcN6CNNZYNj1WHmKXa6qJbGllZ_dw,0.5163398692810458
547,qURF9a9cubmabLtHcempxEaSl39lihn-zc0TMD5OUnUaVIs,RobbyBob,358,77,71,Grandmaster,2v4yk4FuSFVZvpFghPPGx58GdZ2GIwf3VwqWHiEiydKUyws,0.5202702702702703
548,vBg5NvIZPEcSZ69ojyH36ChUd0CojLpKGFK3XzA8IF-nMQA,the omero combo,324,111,103,Grandmaster,bpUBddvGtcTLRRI4xhF8EjcOhO2Sue7lOIWR9ES0sEl8niA,0.5186915887850467
549,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,Palafox,492,51,38,Grandmaster,5SwBJT3xt5Yow1e-fpiN4-VWKO8IHCSQpLsxVjgDZHSFxL8,0.5730337078651685
550,jlZGitgJXUo4-OqEu2RiV-ptBUmZeMvyG3SgJl7Px7dsgqc,Autolykus,639,555,506,Grandmaster,-c-7lWmw4hXxqymCvxHToM6KXRX3MC1ucR1lW4X39EEjBQ,0.5230914231856739
551,UWgG0j5EwRuntFzzZX3olwEpb1H3FosKIcA67izIO2C959s,TheBootyMasher,459,234,198,Grandmaster,pcEi4wjEf3R55ZNu7BicgBzLxZzd-vxC5xff1CRZ5Q791JU,0.5416666666666666
552,aiTW9hb7cDaDv78jboDzjuwagLbSDB83dHTtEHyLnZ47Kfo,MrJimmyOG SnipeU,350,381,379,Grandmaster,Prf7fdQ6xvMvrCJMlEOYj4zceyEtE8UiiEHKIJB5K6rv9A,0.5013157894736842
553,xny9UUKFvC80dJIoOh3Q5muVB4U95YpOPvQHzSRgNyqRDGQ,Piqueos,382,402,371,Grandmaster,L1scg5CzMz-QxRvmkx1gh1sPmA0bWn7kwhZFQ5EDH-jzVQ,0.5200517464424321
554,zzMF0QNVE_2MZsaFPLbZnJv3cM_wlcbAGzqPRKx6QaVWgzQ,Stabsie,463,125,110,Grandmaster,04rA_5Aoun64qVXxDvuhf4hEh7AS1kqPEaNqkQJvOLjGpxQ,0.5319148936170213
555,7y-X7BPCockuLP4hUOAHxFHKzwenl8ODnMHf1U9aNcaqaZyo,Rime,534,327,310,Grandmaster,CDvWCgZWqmIN_B3fe3mx2vIJ9CVPXDQfiqGnQc6aFasvQ3mxwERE2hmf,0.5133437990580848
556,ZBMNHHhXt6h04ReQJnLXUz4hLdflm8I8z33uhgjEouHsTcQ,Avano,357,218,205,Grandmaster,FuWZbzU4kFbRU-qvycZcE7uYlITIFRebhpZBT2wKFxp38ng,0.5153664302600472
557,WxUzpcNcyb-WfmzIuyI2JrviCV2AENz10M3paRhLFvAFF5Wl,lNCandice,357,88,70,Grandmaster,Qzk1ZqsxIspt0uySUekZdMGkfbxWS0A8dCZ8JOt3rlncaWZszbw6E47J,0.5569620253164557
558,bZ8T8eQEjNKfJ-jb_3iFzoXZ5anWkgERDhqlSc0wB1nUCeo,YoojungHukiriLee,534,202,182,Grandmaster,Gb67VDAyb6a7Jm2xZ0mEauV3Vnqs2hD1-LuBkA_LawDBUA,0.5260416666666666
559,Z4-qeYmFaLtBSQokKBjja73YvTmHt5rT6JBle9Ij6306EJ8,NO INT EZ WIN XD,355,78,69,Grandmaster,T5X1iTyHYKM1adA-PjuxQNuH4iSMtZ2z2d4fpfCR4VxVpFo,0.5306122448979592
560,RTtOy4OToQ9Pizk2xAG0jNqI-TNwcS0MUPWt4q-YB0V2dLo,APA2,522,179,162,Grandmaster,vmLnxCFo_SMJxihuSHPMQfKQI1L0ApUq9SPlhEx3i4ntCBk,0.5249266862170088
561,5z7G1zvRT5G-UnYks-SOO3RJHuLvvrjsuvrKZm1220aQH3k,Emilia,480,146,124,Grandmaster,tVu4YiB2M5BZHu-yb7oIVRFb4QVZZYjEak7mehZAz_zORA,0.5407407407407407
562,SumNaBEh_sQkt07N1VA7vLzw9l3vuSaLl9NOJSZKOQD0KBA,Guess da number,314,126,115,Grandmaster,NWseyCTToYZgCRRwZnetrqFRYm5lxeAmZhfKg3HErRqbHg,0.5228215767634855
563,j5YLlS3aVdtLcxR3yGvlNHP8dSFnljJj6fMzY3fzclDMQog,BIossoms,313,154,123,Grandmaster,aYhe4CwU15jkRITHelMcTVnZQKM-tB-q0HvkvEm6cv1gGxA,0.555956678700361
564,17QbQ3oE3VPpPd-BbnR2gSJrF5LbvUJaoKH8_zfzvG0VTh4,SHREK WAS HERE,465,311,298,Grandmaster,GjFapxT3yiYa54xgeQZdvabP4MMAFZI2aRewb7_lKKLIJw,0.5106732348111659
565,0pxhC1Zy05A0yyU51phy8aVpdVHEhMJEJV75boMnUBxW10g,The Blue Owl,393,428,416,Grandmaster,tSj7BUKaGjfz8BuvZzLPF345Av3mI83bG_CVC-V_Gp-tYsM,0.5071090047393365
566,ybE0NxxG9wHnp-uQ3oBX3D62chQPGHWSg7_tYCOzD1SMg7DTEBTvA3Dxpw,u should b sad,562,120,86,Grandmaster,HB3zMQd1ANsUsXM5ygLCeqSsHB_hmTFJRfLNpewBmZzZp69pHAQZz4Nt,0.5825242718446602
567,LsdacN8YrZGVHvaNN4VKnj_WzUXUpXK5qX5xUCE86_bZZki2Ef_JDFqwUg,delicate corgi,288,171,136,Grandmaster,zVmOd8ve5INSSgfgV4u9-5NVipEqWRAeT-lxXljVj9kDGkclKw7uZrJs,0.5570032573289903
568,G95Qmvq21iUf8uAlWPcZtGNS4HkAxVBI1fPkwpW6GoiFN3k,YAPPING EBOY,392,320,308,Grandmaster,6EfVWE6_mEU3wp_iYjMuqyyAi1cy_OVA9VPeTjpVxmdcHgM,0.5095541401273885
569,sxeO947p_FqPWCiLwr-EtvtP7pJzl-AcEvh7AZnCGTjmfTI,comeoncomeon,294,265,241,Grandmaster,YDWIgHi6Vs-ejy1PKW3KBamNnAx3uvJ_jgfT6cOIP0jX7w,0.5237154150197628
570,acW02FxgZIgqGnmt2GZGv1BywGuJ_Un0--pVCOPbAtDIjaA,YoungestLe,603,340,327,Grandmaster,jrabw2PsH699APHxKfq0MVuT_Qq3Lt6tWQ2dvkUfIxjfVg,0.5097451274362819
571,GWJ_8tna__SlvDVIWcj5z1EouMiWnUD8Kaz-8V-AwtWWMEOq,0 n a t,337,602,567,Grandmaster,1ZteaTH-9Jt-gUrYst_taCB0DsCerWewSM4IukzPTo4ZhEKi4FR6TDvI,0.5149700598802395
572,TG9NIoTvWnN75XGvkS_aPJ-72CeEK47L-cJEvkXfBD_KiGc,A Small Rock,312,102,75,Grandmaster,BQD8xKsvO6EwZiosCOB3kmT-EXsqDXC5P-YeOu9c9Bg4WGw,0.576271186440678
573,7AivLUTxkFzZBYZypQ03SzS6B2XI4-Ht3iZXfbN1GCWuXwM,Solarcellz,554,158,135,Grandmaster,6vFVuYrXqq4_25GX6vWrPARrDwS0hFIqShT36L5OfSAsv44,0.5392491467576792
574,koxfvguQMPk2W2UT4B7caY9gxOJHk-kVkaWeDo3BongSY2Y,Berik,458,152,138,Grandmaster,-eqVoUXsI3SajZ_r-ZCanxrkaFxuTOXlyqvxnHZA7puPQdw,0.5241379310344828
575,qsuEYqtiPtqURuv3cD0zAB6lQdoSieJXWhIODclCv-wxMXs,Soju Rain,338,302,279,Grandmaster,K1YeGNbmAO6q31wbQw0SwZaUjPSNFQagGTa3Nghg8IE1qg,0.5197934595524957
