champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Riven,Yasuo,92,157,2.48,1.54,0.6886,0.3114,0.439,0.398,16831,15306,0 days 00:17:16,0 days 00:16:43,0.5274,0.4726,0.5219,0.4945,0.0064,0.0824,0.0043,0.1139
Katarina,Wukong,55,62,2.04,2.36,0.3542,0.6458,0.461,0.434,17206,16674,0 days 00:16:35,0 days 00:17:34,0.4876,0.5124,0.5115,0.5194,0.096,0.0054,0.1899,0.0095
Annie,Zoe,1,142,2.58,2.2,0.4408,0.5592,0.449,0.43,18069,16944,0 days 00:17:08,0 days 00:19:10,0.6048,0.3952,0.5412,0.5021,0.0109,0.042,0.0012,0.0294
Jayce,Zed,126,238,1.89,2.31,0.424,0.576,0.426,0.446,20573,20277,0 days 00:17:44,0 days 00:17:26,0.508,0.492,0.5113,0.5001,0.0174,0.126,0.0497,0.4129
Aurelion Sol,Talon,136,91,2.72,2.24,0.3407,0.6593,0.479,0.464,17921,20002,0 days 00:18:01,0 days 00:18:31,0.5113,0.4887,0.5528,0.5156,0.0067,0.0862,0.0006,0.183
Sett,Katarina,875,55,2.27,2.21,0.7148,0.2852,0.453,0.489,20120,20407,0 days 00:18:34,0 days 00:16:24,0.5338,0.4662,0.5113,0.5115,0.0199,0.096,0.1052,0.1899
Gwen,Qiyana,887,246,1.93,2.09,0.5694,0.4306,0.395,0.456,17179,18374,0 days 00:18:11,0 days 00:16:40,0.5209,0.4791,0.4874,0.5096,0.0118,0.0724,0.2419,0.1252
Corki,Diana,42,131,2.24,2.35,0.2564,0.7436,0.449,0.442,21002,18861,0 days 00:16:35,0 days 00:18:11,0.5148,0.4852,0.5069,0.4857,0.0093,0.0194,0.0003,0.0887
Katarina,Xerath,55,101,2.3,2.82,0.5755,0.4245,0.474,0.471,19338,21619,0 days 00:18:14,0 days 00:18:39,0.524,0.476,0.5115,0.5026,0.096,0.0391,0.1899,0.0496
Rumble,Fizz,68,105,2.16,2.58,0.407,0.593,0.469,0.453,19747,17014,0 days 00:18:02,0 days 00:17:23,0.4861,0.5139,0.5117,0.4952,0.0228,0.0313,0.2814,0.0728
Sett,Fizz,875,105,2.19,2.36,0.7482,0.2518,0.443,0.443,20598,17098,0 days 00:18:57,0 days 00:16:26,0.5726,0.4274,0.5113,0.4952,0.0199,0.0313,0.1052,0.0728
Pantheon,Veigar,80,45,2.42,2.23,0.5494,0.4506,0.457,0.444,17026,17798,0 days 00:17:48,0 days 00:18:33,0.526,0.474,0.517,0.4841,0.0428,0.006,0.1064,0.0007
Ahri,Rumble,103,68,2.62,2.36,0.5452,0.4548,0.435,0.459,17745,19851,0 days 00:18:25,0 days 00:17:39,0.4901,0.5099,0.5163,0.5117,0.0383,0.0228,0.004,0.2814
Rumble,Camille,68,164,2.28,2.22,0.5147,0.4853,0.46,0.425,20733,16630,0 days 00:18:41,0 days 00:16:54,0.4412,0.5588,0.5117,0.5008,0.0228,0.0055,0.2814,0.0107
Kassadin,Akali,38,84,2.52,2.13,0.5761,0.4239,0.468,0.413,22096,18634,0 days 00:18:35,0 days 00:17:53,0.5178,0.4822,0.5068,0.4776,0.0247,0.0869,0.0122,0.2186
Pyke,Viktor,555,112,2.96,1.87,0.6387,0.3613,0.516,0.42,14309,20822,0 days 00:16:45,0 days 00:19:24,0.5018,0.4982,0.5346,0.5027,0.0052,0.0552,0.04,0.0086
Katarina,Syndra,55,134,2.34,1.95,0.5433,0.4567,0.486,0.415,19943,17928,0 days 00:17:48,0 days 00:18:22,0.564,0.436,0.5115,0.4653,0.096,0.0152,0.1899,0.0024
Vladimir,Ahri,8,103,2.15,2.77,0.5134,0.4866,0.405,0.431,20205,18932,0 days 00:17:51,0 days 00:18:26,0.4712,0.5288,0.4893,0.5163,0.0362,0.0383,0.0247,0.004
Jayce,Akali,126,84,2.2,2.18,0.5139,0.4861,0.459,0.429,22891,17482,0 days 00:19:14,0 days 00:16:51,0.5498,0.4502,0.5113,0.4776,0.0174,0.0869,0.0497,0.2186
Veigar,Irelia,45,39,2.44,1.67,0.3312,0.6688,0.461,0.409,18784,17675,0 days 00:17:04,0 days 00:18:31,0.5675,0.4325,0.4841,0.454,0.006,0.0348,0.0007,0.1462
Azir,Fizz,268,105,1.94,2.69,0.4033,0.5967,0.404,0.418,18141,15488,0 days 00:18:45,0 days 00:17:22,0.4237,0.5763,0.4874,0.4952,0.0092,0.0313,0.0006,0.0728
Vladimir,Twisted Fate,8,4,2.56,2.43,0.6594,0.3406,0.428,0.442,20008,15398,0 days 00:17:35,0 days 00:17:39,0.5102,0.4898,0.4893,0.4916,0.0362,0.0676,0.0247,0.0139
Yone,Zed,777,238,1.57,2.47,0.3416,0.6584,0.373,0.458,17040,21571,0 days 00:17:06,0 days 00:17:54,0.4691,0.5309,0.4847,0.5001,0.0629,0.126,0.0515,0.4129
Yone,Zac,777,154,1.76,3.09,0.3315,0.6685,0.403,0.476,20364,16443,0 days 00:17:17,0 days 00:17:52,0.4938,0.5062,0.4847,0.0,0.0629,0.0,0.0515,0.0074
Katarina,Lux,55,99,2.17,2.64,0.5207,0.4793,0.469,0.471,19141,18476,0 days 00:17:55,0 days 00:18:25,0.5259,0.4741,0.5115,0.4811,0.096,0.0125,0.1899,0.0037
Annie,Malphite,1,54,2.24,2.48,0.5105,0.4895,0.474,0.446,20114,16436,0 days 00:18:32,0 days 00:19:05,0.5215,0.4785,0.5412,0.5346,0.0109,0.0129,0.0012,0.1194
Rumble,Azir,68,268,2.32,2.32,0.4317,0.5683,0.439,0.421,18231,18098,0 days 00:17:59,0 days 00:17:52,0.4828,0.5172,0.5117,0.4874,0.0228,0.0092,0.2814,0.0006
Viego,Ryze,234,13,2.58,1.81,0.6229,0.3771,0.45,0.396,17711,17977,0 days 00:17:09,0 days 00:17:44,0.5705,0.4295,0.5035,0.4512,0.053,0.0154,0.1378,0.0025
Yone,Akali,777,84,1.89,2.4,0.4244,0.5756,0.411,0.438,20095,20070,0 days 00:18:27,0 days 00:17:27,0.5055,0.4945,0.4847,0.4776,0.0629,0.0869,0.0515,0.2186
Sylas,Kassadin,517,38,2.01,2.42,0.4756,0.5244,0.441,0.47,17744,22325,0 days 00:18:11,0 days 00:17:56,0.4849,0.5151,0.4944,0.5068,0.1351,0.0247,0.242,0.0122
Qiyana,Ekko,246,245,2.19,2.18,0.5851,0.4149,0.456,0.435,20496,18161,0 days 00:16:45,0 days 00:18:26,0.4761,0.5239,0.5096,0.513,0.0724,0.0287,0.1252,0.0129
Malphite,LeBlanc,54,7,2.11,2.68,0.4231,0.5769,0.411,0.451,16151,17566,0 days 00:18:20,0 days 00:18:48,0.4995,0.5005,0.5346,0.4971,0.0129,0.0821,0.1194,0.1215
Diana,Syndra,131,134,2.35,1.92,0.6336,0.3664,0.451,0.396,18897,17318,0 days 00:18:12,0 days 00:17:28,0.5809,0.4191,0.4857,0.4653,0.0194,0.0152,0.0887,0.0024
Talon,Veigar,91,45,2.15,2.38,0.5435,0.4565,0.446,0.444,18928,18583,0 days 00:18:27,0 days 00:18:07,0.4994,0.5006,0.5156,0.4841,0.0862,0.006,0.183,0.0007
Sylas,Ahri,517,103,2.02,2.59,0.4871,0.5129,0.445,0.461,17922,19945,0 days 00:17:39,0 days 00:18:49,0.4772,0.5228,0.4944,0.5163,0.1351,0.0383,0.242,0.004
Renekton,Viego,58,234,2.19,1.88,0.6007,0.3993,0.417,0.429,16239,18607,0 days 00:17:56,0 days 00:15:52,0.5178,0.4822,0.4974,0.5035,0.0196,0.053,0.1333,0.1378
Sett,Talon,875,91,2.15,2.1,0.6621,0.3379,0.435,0.465,20500,20720,0 days 00:18:29,0 days 00:16:42,0.5363,0.4637,0.5113,0.5156,0.0199,0.0862,0.1052,0.183
Malzahar,Zed,90,238,2.21,2.38,0.3009,0.6991,0.393,0.443,16657,18531,0 days 00:18:35,0 days 00:17:26,0.5228,0.4772,0.5242,0.5001,0.0138,0.126,0.0045,0.4129
Neeko,Ekko,518,245,2.45,2.29,0.5629,0.4371,0.426,0.441,17596,17911,0 days 00:17:44,0 days 00:18:00,0.4789,0.5211,0.5324,0.513,0.0084,0.0287,0.0021,0.0129
Rumble,Neeko,68,518,2.4,2.33,0.4854,0.5146,0.462,0.435,19031,17707,0 days 00:17:51,0 days 00:17:54,0.5067,0.4933,0.5117,0.5324,0.0228,0.0084,0.2814,0.0021
Veigar,Malphite,45,54,2.14,2.33,0.5225,0.4775,0.448,0.42,18599,15721,0 days 00:19:21,0 days 00:18:15,0.5132,0.4868,0.4841,0.5346,0.006,0.0129,0.0007,0.1194
Malzahar,Sett,90,875,2.41,2.17,0.3938,0.6062,0.446,0.421,21293,16596,0 days 00:17:46,0 days 00:17:42,0.4937,0.5063,0.5242,0.5113,0.0138,0.0199,0.0045,0.1052
Tristana,Corki,18,42,2.48,2.23,0.7161,0.2839,0.422,0.414,17268,19215,0 days 00:17:47,0 days 00:15:00,0.5,0.5,0.5027,0.5069,0.0094,0.0093,0.0498,0.0003
Renekton,Camille,58,164,2.12,1.99,0.5162,0.4838,0.404,0.436,15198,17694,0 days 00:17:53,0 days 00:16:24,0.5667,0.4333,0.4974,0.5008,0.0196,0.0055,0.1333,0.0107
Corki,Malzahar,42,90,2.77,2.52,0.5305,0.4695,0.473,0.403,21796,16902,0 days 00:17:22,0 days 00:18:23,0.5081,0.4919,0.5069,0.5242,0.0093,0.0138,0.0003,0.0045
Zoe,Rumble,142,68,2.33,2.46,0.5093,0.4907,0.437,0.468,18736,18559,0 days 00:17:55,0 days 00:18:13,0.444,0.556,0.5021,0.5117,0.042,0.0228,0.0294,0.2814
Garen,Diana,86,131,2.61,1.91,0.6008,0.3992,0.41,0.435,15673,18050,0 days 00:17:43,0 days 00:16:03,0.5095,0.4905,0.5101,0.4857,0.0099,0.0194,0.0168,0.0887
Azir,Diana,268,131,2.16,2.3,0.4725,0.5275,0.407,0.42,16823,16761,0 days 00:17:33,0 days 00:18:25,0.4235,0.5765,0.4874,0.4857,0.0092,0.0194,0.0006,0.0887
Yasuo,Riven,157,92,1.53,2.5,0.3085,0.6915,0.396,0.439,15197,16800,0 days 00:16:41,0 days 00:17:15,0.468,0.532,0.4945,0.5219,0.0824,0.0064,0.1139,0.0043
Xerath,Jayce,101,126,3.32,2.02,0.5222,0.4778,0.487,0.425,22835,20336,0 days 00:17:37,0 days 00:18:12,0.5244,0.4756,0.5026,0.5113,0.0391,0.0174,0.0496,0.0497
Talon,Pantheon,91,80,2.08,2.36,0.4563,0.5437,0.465,0.473,18404,19176,0 days 00:18:13,0 days 00:18:16,0.4918,0.5082,0.5156,0.517,0.0862,0.0428,0.183,0.1064
Kassadin,Orianna,38,61,2.59,2.33,0.5787,0.4213,0.437,0.427,18013,15937,0 days 00:17:29,0 days 00:18:34,0.5494,0.4506,0.5068,0.4652,0.0247,0.0305,0.0122,0.003
Lux,Fizz,99,105,2.4,2.58,0.4195,0.5805,0.453,0.43,17473,15831,0 days 00:18:59,0 days 00:17:36,0.4735,0.5265,0.4811,0.4952,0.0125,0.0313,0.0037,0.0728
Zoe,Anivia,142,34,2.24,2.7,0.4095,0.5905,0.431,0.438,18219,16852,0 days 00:17:22,0 days 00:18:10,0.4385,0.5615,0.5021,0.5166,0.042,0.0338,0.0294,0.0456
Pantheon,Vladimir,80,8,2.37,2.06,0.4944,0.5056,0.465,0.422,19114,19791,0 days 00:17:41,0 days 00:17:51,0.5221,0.4779,0.517,0.4893,0.0428,0.0362,0.1064,0.0247
Irelia,Ekko,39,245,1.75,2.5,0.6227,0.3773,0.418,0.454,19329,19908,0 days 00:17:21,0 days 00:17:14,0.4602,0.5398,0.454,0.513,0.0348,0.0287,0.1462,0.0129
Annie,Anivia,1,34,2.45,2.5,0.4537,0.5463,0.468,0.439,19279,17041,0 days 00:16:39,0 days 00:18:52,0.5111,0.4889,0.5412,0.5166,0.0109,0.0338,0.0012,0.0456
Qiyana,Neeko,246,518,1.86,2.24,0.4661,0.5339,0.432,0.429,17516,16986,0 days 00:17:03,0 days 00:19:01,0.4669,0.5331,0.5096,0.5324,0.0724,0.0084,0.1252,0.0021
Rumble,Annie,68,1,2.46,2.34,0.5506,0.4494,0.484,0.488,19531,20059,0 days 00:19:02,0 days 00:17:28,0.5075,0.4925,0.5117,0.5412,0.0228,0.0109,0.2814,0.0012
Malphite,Rumble,54,68,2.5,2.4,0.3686,0.6314,0.434,0.471,15354,20402,0 days 00:17:08,0 days 00:18:59,0.4421,0.5579,0.5346,0.5117,0.0129,0.0228,0.1194,0.2814
Pyke,Fizz,555,105,2.35,2.35,0.3716,0.6284,0.483,0.426,14287,17105,0 days 00:16:51,0 days 00:19:29,0.4769,0.5231,0.5346,0.4952,0.0052,0.0313,0.04,0.0728
Ryze,Renekton,13,58,2.05,2.2,0.4171,0.5829,0.431,0.406,20229,15498,0 days 00:16:48,0 days 00:17:39,0.4853,0.5147,0.4512,0.4974,0.0154,0.0196,0.0025,0.1333
Kled,Fizz,240,105,2.78,2.19,0.6782,0.3218,0.486,0.426,17621,16102,0 days 00:18:34,0 days 00:15:55,0.5618,0.4382,0.5388,0.4952,0.009,0.0313,0.0122,0.0728
Pantheon,Lucian,80,236,2.48,1.74,0.5217,0.4783,0.456,0.416,16624,16527,0 days 00:16:40,0 days 00:17:56,0.5721,0.4279,0.517,0.4617,0.0428,0.0463,0.1064,0.0429
Syndra,Corki,134,42,2.6,2.07,0.6858,0.3142,0.439,0.432,18964,20991,0 days 00:18:24,0 days 00:17:27,0.5205,0.4795,0.4653,0.5069,0.0152,0.0093,0.0024,0.0003
Wukong,Vladimir,62,8,2.1,2.15,0.5023,0.4977,0.39,0.408,16122,18981,0 days 00:17:16,0 days 00:17:33,0.4852,0.5148,0.5194,0.4893,0.0054,0.0362,0.0095,0.0247
Cassiopeia,Corki,69,42,2.42,2.52,0.7586,0.2414,0.449,0.454,19564,22393,0 days 00:18:01,0 days 00:18:24,0.4771,0.5229,0.5078,0.5069,0.0134,0.0093,0.0039,0.0003
Garen,Nunu & Willump,86,20,2.1,2.59,0.4651,0.5349,0.373,0.495,14113,13913,0 days 00:18:39,0 days 00:14:49,0.5962,0.4038,0.5101,0.4601,0.0099,0.0062,0.0168,0.0112
Lux,Talon,99,91,2.77,2.0,0.4986,0.5014,0.463,0.434,18612,17538,0 days 00:18:46,0 days 00:18:03,0.4904,0.5096,0.4811,0.5156,0.0125,0.0862,0.0037,0.183
Nunu & Willump,Kassadin,20,38,2.35,2.44,0.4545,0.5455,0.524,0.445,15289,19035,0 days 00:17:31,0 days 00:18:45,0.4792,0.5208,0.4601,0.5068,0.0062,0.0247,0.0112,0.0122
Lissandra,Nocturne,127,56,2.9,1.98,0.5227,0.4773,0.463,0.423,17620,13812,0 days 00:17:33,0 days 00:18:06,0.5545,0.4455,0.5103,0.5215,0.0158,0.015,0.0024,0.0231
Akali,Yasuo,84,157,2.47,1.8,0.5428,0.4572,0.443,0.412,18626,18842,0 days 00:16:52,0 days 00:18:48,0.4719,0.5281,0.4776,0.4945,0.0869,0.0824,0.2186,0.1139
LeBlanc,Garen,7,86,2.96,1.89,0.5802,0.4198,0.433,0.342,16448,13269,0 days 00:16:44,0 days 00:17:44,0.5085,0.4915,0.4971,0.5101,0.0821,0.0099,0.1215,0.0168
Lissandra,Neeko,127,518,2.37,2.1,0.3307,0.6693,0.436,0.411,17061,17913,0 days 00:18:04,0 days 00:18:45,0.5143,0.4857,0.5103,0.5324,0.0158,0.0084,0.0024,0.0021
Corki,Sylas,42,517,2.32,2.32,0.2827,0.7173,0.486,0.456,25499,18807,0 days 00:17:59,0 days 00:18:19,0.5244,0.4756,0.5069,0.4944,0.0093,0.1351,0.0003,0.242
Nocturne,Tristana,56,18,2.18,2.06,0.5,0.5,0.412,0.431,12721,15199,0 days 00:15:10,0 days 00:15:52,0.5313,0.4688,0.5215,0.5027,0.015,0.0094,0.0231,0.0498
Irelia,Viktor,39,112,1.78,2.32,0.6734,0.3266,0.415,0.442,17325,21507,0 days 00:18:36,0 days 00:17:22,0.4538,0.5462,0.454,0.5027,0.0348,0.0552,0.1462,0.0086
Kled,Galio,240,3,2.68,2.71,0.7129,0.2871,0.484,0.479,16014,15005,0 days 00:18:19,0 days 00:16:34,0.4829,0.5171,0.5388,0.5129,0.009,0.0479,0.0122,0.0386
Veigar,Diana,45,131,2.33,2.17,0.3785,0.6215,0.452,0.452,18553,20306,0 days 00:17:00,0 days 00:18:15,0.4919,0.5081,0.4841,0.4857,0.006,0.0194,0.0007,0.0887
Sylas,Lux,517,99,1.96,2.83,0.4921,0.5079,0.437,0.5,17025,21102,0 days 00:18:03,0 days 00:18:52,0.4735,0.5265,0.4944,0.4811,0.1351,0.0125,0.242,0.0037
Vladimir,Sett,8,875,2.16,2.11,0.418,0.582,0.422,0.419,22452,19624,0 days 00:17:13,0 days 00:18:11,0.4842,0.5158,0.4893,0.5113,0.0362,0.0199,0.0247,0.1052
Cho'Gath,Tristana,31,18,1.6,2.37,0.5082,0.4918,0.371,0.393,10957,14251,0 days 00:15:05,0 days 00:16:03,0.3962,0.6038,0.5178,0.5027,0.0058,0.0094,0.001,0.0498
Tristana,Renekton,18,58,2.11,2.08,0.6066,0.3934,0.405,0.36,15506,12206,0 days 00:16:09,0 days 00:15:28,0.4844,0.5156,0.5027,0.4974,0.0094,0.0196,0.0498,0.1333
Cho'Gath,Talon,31,91,2.5,2.06,0.6304,0.3696,0.426,0.456,17958,19311,0 days 00:18:15,0 days 00:17:25,0.5288,0.4712,0.5178,0.5156,0.0058,0.0862,0.001,0.183
Jayce,Rumble,126,68,1.97,2.39,0.5036,0.4964,0.439,0.46,19850,18519,0 days 00:17:55,0 days 00:17:16,0.4846,0.5154,0.5113,0.5117,0.0174,0.0228,0.0497,0.2814
Orianna,Nunu & Willump,61,20,2.52,2.41,0.4316,0.5684,0.467,0.528,16985,16087,0 days 00:17:58,0 days 00:17:28,0.4663,0.5337,0.4652,0.4601,0.0305,0.0062,0.003,0.0112
Viego,Kassadin,234,38,2.14,2.32,0.6279,0.3721,0.439,0.435,19337,17996,0 days 00:18:18,0 days 00:16:38,0.5473,0.4527,0.5035,0.5068,0.053,0.0247,0.1378,0.0122
Talon,Irelia,91,39,2.19,1.78,0.3676,0.6324,0.466,0.428,20538,19755,0 days 00:16:42,0 days 00:18:33,0.543,0.457,0.5156,0.454,0.0862,0.0348,0.183,0.1462
Pyke,Annie,555,1,2.66,2.25,0.5909,0.4091,0.527,0.43,14223,18603,0 days 00:17:30,0 days 00:19:01,0.48,0.52,0.5346,0.5412,0.0052,0.0109,0.04,0.0012
Aurelion Sol,Sett,136,875,2.65,2.05,0.1786,0.8214,0.502,0.436,19952,18397,0 days 00:16:22,0 days 00:18:02,0.5342,0.4658,0.5528,0.5113,0.0067,0.0199,0.0006,0.1052
Veigar,Pyke,45,555,2.11,2.57,0.4065,0.5935,0.459,0.48,20188,15170,0 days 00:19:46,0 days 00:17:26,0.3956,0.6044,0.4841,0.5346,0.006,0.0052,0.0007,0.04
LeBlanc,Camille,7,164,2.63,1.83,0.5889,0.4111,0.436,0.379,15605,15182,0 days 00:17:40,0 days 00:17:48,0.4897,0.5103,0.4971,0.5008,0.0821,0.0055,0.1215,0.0107
Mordekaiser,Renekton,82,58,1.99,1.84,0.6024,0.3976,0.381,0.391,20698,16048,0 days 00:16:54,0 days 00:17:52,0.5314,0.4686,0.5106,0.4974,0.0051,0.0196,0.0158,0.1333
LeBlanc,Sylas,7,517,2.89,1.82,0.5408,0.4592,0.472,0.43,19853,18269,0 days 00:18:28,0 days 00:18:36,0.5006,0.4994,0.4971,0.4944,0.0821,0.1351,0.1215,0.242
Camille,Anivia,164,34,1.86,2.47,0.3571,0.6429,0.434,0.462,15441,16061,0 days 00:15:45,0 days 00:19:10,0.5125,0.4875,0.5008,0.5166,0.0055,0.0338,0.0107,0.0456
Cho'Gath,Kassadin,31,38,2.34,2.41,0.6063,0.3937,0.428,0.434,16015,18472,0 days 00:17:50,0 days 00:16:54,0.4949,0.5051,0.5178,0.5068,0.0058,0.0247,0.001,0.0122
Zed,Sylas,238,517,2.17,2.0,0.5377,0.4623,0.459,0.441,22092,18516,0 days 00:18:35,0 days 00:17:59,0.4785,0.5215,0.5001,0.4944,0.126,0.1351,0.4129,0.242
Kassadin,Yasuo,38,157,2.56,1.83,0.47,0.53,0.451,0.413,17481,18485,0 days 00:16:06,0 days 00:18:25,0.4711,0.5289,0.5068,0.4945,0.0247,0.0824,0.0122,0.1139
Azir,Yone,268,777,1.84,2.38,0.3585,0.6415,0.377,0.411,16396,17857,0 days 00:17:24,0 days 00:18:05,0.4439,0.5561,0.4874,0.4847,0.0092,0.0629,0.0006,0.0515
Nocturne,Kled,56,240,2.19,2.67,0.2475,0.7525,0.469,0.487,16692,17013,0 days 00:16:41,0 days 00:17:19,0.48,0.52,0.5215,0.5388,0.015,0.009,0.0231,0.0122
Syndra,Zed,134,238,1.74,2.36,0.3679,0.6321,0.384,0.443,16608,19270,0 days 00:17:54,0 days 00:18:14,0.436,0.564,0.4653,0.5001,0.0152,0.126,0.0024,0.4129
Twisted Fate,Garen,4,86,2.37,2.42,0.4012,0.5988,0.435,0.384,14814,14621,0 days 00:16:24,0 days 00:16:48,0.5254,0.4746,0.4916,0.5101,0.0676,0.0099,0.0139,0.0168
Katarina,Malphite,55,54,2.13,2.42,0.4663,0.5337,0.481,0.436,19321,16914,0 days 00:17:57,0 days 00:18:08,0.5014,0.4986,0.5115,0.5346,0.096,0.0129,0.1899,0.1194
Akali,Lissandra,84,127,2.24,2.56,0.5208,0.4792,0.43,0.466,18398,19241,0 days 00:17:48,0 days 00:18:56,0.4613,0.5387,0.4776,0.5103,0.0869,0.0158,0.2186,0.0024
Tristana,Anivia,18,34,2.03,2.65,0.4914,0.5086,0.417,0.413,14791,14241,0 days 00:17:03,0 days 00:16:18,0.5071,0.4929,0.5027,0.5166,0.0094,0.0338,0.0498,0.0456
Kled,Lissandra,240,127,2.72,2.44,0.6718,0.3282,0.481,0.467,14843,17027,0 days 00:18:03,0 days 00:16:31,0.5493,0.4507,0.5388,0.5103,0.009,0.0158,0.0122,0.0024
Sylas,Neeko,517,518,1.94,2.42,0.4516,0.5484,0.442,0.448,18054,19873,0 days 00:17:17,0 days 00:18:40,0.4841,0.5159,0.4944,0.5324,0.1351,0.0084,0.242,0.0021
Ahri,Galio,103,3,2.84,2.59,0.6806,0.3194,0.456,0.455,16942,13565,0 days 00:19:04,0 days 00:17:33,0.4865,0.5135,0.5163,0.5129,0.0383,0.0479,0.004,0.0386
Lux,Sett,99,875,2.7,2.12,0.3808,0.6192,0.482,0.415,21556,17241,0 days 00:18:15,0 days 00:18:34,0.4986,0.5014,0.4811,0.5113,0.0125,0.0199,0.0037,0.1052
Viego,Galio,234,3,2.28,2.62,0.6594,0.3406,0.462,0.479,17653,14110,0 days 00:18:28,0 days 00:17:04,0.5318,0.4682,0.5035,0.5129,0.053,0.0479,0.1378,0.0386
Ryze,Viktor,13,112,1.99,2.85,0.4881,0.5119,0.386,0.43,15575,21513,0 days 00:17:56,0 days 00:18:18,0.4186,0.5814,0.4512,0.5027,0.0154,0.0552,0.0025,0.0086
Nunu & Willump,Yone,20,777,2.37,2.17,0.4504,0.5496,0.523,0.436,16165,20993,0 days 00:16:14,0 days 00:18:11,0.431,0.569,0.4601,0.4847,0.0062,0.0629,0.0112,0.0515
Akali,Vladimir,84,8,2.25,2.23,0.5042,0.4958,0.425,0.425,20521,23265,0 days 00:17:50,0 days 00:19:04,0.4693,0.5307,0.4776,0.4893,0.0869,0.0362,0.2186,0.0247
Lissandra,Sylas,127,517,2.35,2.26,0.3568,0.6432,0.474,0.479,19074,19010,0 days 00:18:16,0 days 00:17:59,0.5141,0.4859,0.5103,0.4944,0.0158,0.1351,0.0024,0.242
Renekton,Garen,58,86,2.01,2.5,0.4435,0.5565,0.419,0.424,15777,18365,0 days 00:16:44,0 days 00:16:54,0.4741,0.5259,0.4974,0.5101,0.0196,0.0099,0.1333,0.0168
Fizz,Aurelion Sol,105,136,2.85,2.34,0.732,0.268,0.438,0.475,18341,17362,0 days 00:18:54,0 days 00:17:43,0.5439,0.4561,0.4952,0.5528,0.0313,0.0067,0.0728,0.0006
Jayce,Azir,126,268,2.41,2.26,0.381,0.619,0.456,0.408,21453,17898,0 days 00:18:40,0 days 00:17:21,0.6,0.4,0.5113,0.4874,0.0174,0.0092,0.0497,0.0006
Yasuo,Cassiopeia,157,69,1.81,2.14,0.5595,0.4405,0.401,0.42,16051,17906,0 days 00:18:01,0 days 00:16:48,0.4948,0.5052,0.4945,0.5078,0.0824,0.0134,0.1139,0.0039
Jayce,Kled,126,240,2.04,2.75,0.5435,0.4565,0.437,0.497,20468,15794,0 days 00:16:53,0 days 00:17:15,0.4667,0.5333,0.5113,0.5388,0.0174,0.009,0.0497,0.0122
Lux,Nunu & Willump,99,20,3.12,2.01,0.5958,0.4042,0.507,0.498,21474,14728,0 days 00:19:08,0 days 00:17:17,0.6121,0.3879,0.4811,0.4601,0.0125,0.0062,0.0037,0.0112
Qiyana,Corki,246,42,2.25,2.04,0.6643,0.3357,0.444,0.456,19180,22162,0 days 00:17:39,0 days 00:18:40,0.4851,0.5149,0.5096,0.5069,0.0724,0.0093,0.1252,0.0003
Twisted Fate,Riven,4,92,2.26,2.05,0.2987,0.7013,0.436,0.404,13597,14818,0 days 00:17:12,0 days 00:17:11,0.5,0.5,0.4916,0.5219,0.0676,0.0064,0.0139,0.0043
Malzahar,Cho'Gath,90,31,2.28,2.24,0.2778,0.7222,0.401,0.411,20265,14244,0 days 00:18:01,0 days 00:17:36,0.5393,0.4607,0.5242,0.5178,0.0138,0.0058,0.0045,0.001
Aurelion Sol,Annie,136,1,2.68,2.7,0.4391,0.5609,0.483,0.459,16058,20149,0 days 00:19:22,0 days 00:18:20,0.5577,0.4423,0.5528,0.5412,0.0067,0.0109,0.0006,0.0012
Cho'Gath,Galio,31,3,2.43,2.66,0.6911,0.3089,0.424,0.487,14593,14577,0 days 00:18:10,0 days 00:17:19,0.4246,0.5754,0.5178,0.5129,0.0058,0.0479,0.001,0.0386
Vladimir,Lissandra,8,127,2.35,2.35,0.5801,0.4199,0.415,0.441,21141,18664,0 days 00:18:10,0 days 00:17:46,0.5505,0.4495,0.4893,0.5103,0.0362,0.0158,0.0247,0.0024
Xerath,Kassadin,101,38,2.84,2.37,0.4301,0.5699,0.466,0.429,21123,17542,0 days 00:18:39,0 days 00:17:40,0.5234,0.4766,0.5026,0.5068,0.0391,0.0247,0.0496,0.0122
Jayce,Orianna,126,61,2.23,2.75,0.5417,0.4583,0.442,0.459,21251,16060,0 days 00:18:17,0 days 00:17:49,0.5209,0.4791,0.5113,0.4652,0.0174,0.0305,0.0497,0.003
Garen,Mordekaiser,86,82,1.72,2.34,0.2759,0.7241,0.346,0.374,14125,18702,0 days 00:16:32,0 days 00:17:09,0.4034,0.5966,0.5101,0.5106,0.0099,0.0051,0.0168,0.0158
Sylas,Zed,517,238,2.0,2.17,0.4623,0.5377,0.441,0.459,18516,22091,0 days 00:17:59,0 days 00:18:35,0.5214,0.4786,0.4944,0.5001,0.1351,0.126,0.242,0.4129
Pyke,Yone,555,777,3.0,1.69,0.5604,0.4396,0.516,0.419,15816,19179,0 days 00:16:09,0 days 00:18:47,0.5405,0.4595,0.5346,0.4847,0.0052,0.0629,0.04,0.0515
